atime(s), chainName, IngressNode, packetToIngress(0), WorkloadOnIngress(0), LinkToMe, SFName1, Packet_To_Me1(MB), MyWorkload1(MI), LinkToMe, SFName2, Packet_To_Me2(MB), MyWorkload2(MI), LinkToMe, SFName3, Packet_To_Me3(MB), MyWorkload3(MI), LinkToEgress, EgressNode, Packet_To_Egress4(MB), WorkloadOnEgress(0)
143.0,sfc-ingress15egress15_psfc1,Ingress15,0,0,Ingress15-sfc-ingress15egress15_psfc1SF-A,sfc-ingress15egress15_psfc1SF-A,11,1177,sfc-ingress15egress15_psfc1SF-A-sfc-ingress15egress15_psfc1SF-B,sfc-ingress15egress15_psfc1SF-B,11,1650,sfc-ingress15egress15_psfc1SF-B-sfc-ingress15egress15_psfc1SF-C,sfc-ingress15egress15_psfc1SF-C,8,1200,sfc-ingress15egress15_psfc1SF-C-Egress15,Egress15,10,0
144.0,sfc-ingress15egress15_psfc1,Ingress15,0,0,Ingress15-sfc-ingress15egress15_psfc1SF-A,sfc-ingress15egress15_psfc1SF-A,11,1189,sfc-ingress15egress15_psfc1SF-A-sfc-ingress15egress15_psfc1SF-B,sfc-ingress15egress15_psfc1SF-B,11,1650,sfc-ingress15egress15_psfc1SF-B-sfc-ingress15egress15_psfc1SF-C,sfc-ingress15egress15_psfc1SF-C,8,1200,sfc-ingress15egress15_psfc1SF-C-Egress15,Egress15,10,0
145.0,sfc-ingress15egress15_psfc1,Ingress15,0,0,Ingress15-sfc-ingress15egress15_psfc1SF-A,sfc-ingress15egress15_psfc1SF-A,11,1121,sfc-ingress15egress15_psfc1SF-A-sfc-ingress15egress15_psfc1SF-B,sfc-ingress15egress15_psfc1SF-B,11,1650,sfc-ingress15egress15_psfc1SF-B-sfc-ingress15egress15_psfc1SF-C,sfc-ingress15egress15_psfc1SF-C,8,1200,sfc-ingress15egress15_psfc1SF-C-Egress15,Egress15,10,0
146.0,sfc-ingress15egress15_psfc1,Ingress15,0,0,Ingress15-sfc-ingress15egress15_psfc1SF-A,sfc-ingress15egress15_psfc1SF-A,15,1554,sfc-ingress15egress15_psfc1SF-A-sfc-ingress15egress15_psfc1SF-B,sfc-ingress15egress15_psfc1SF-B,15,2250,sfc-ingress15egress15_psfc1SF-B-sfc-ingress15egress15_psfc1SF-C,sfc-ingress15egress15_psfc1SF-C,11,1650,sfc-ingress15egress15_psfc1SF-C-Egress15,Egress15,14,0
147.0,sfc-ingress15egress15_psfc1,Ingress15,0,0,Ingress15-sfc-ingress15egress15_psfc1SF-A,sfc-ingress15egress15_psfc1SF-A,14,1423,sfc-ingress15egress15_psfc1SF-A-sfc-ingress15egress15_psfc1SF-B,sfc-ingress15egress15_psfc1SF-B,14,2100,sfc-ingress15egress15_psfc1SF-B-sfc-ingress15egress15_psfc1SF-C,sfc-ingress15egress15_psfc1SF-C,10,1500,sfc-ingress15egress15_psfc1SF-C-Egress15,Egress15,13,0
148.0,sfc-ingress15egress15_psfc1,Ingress15,0,0,Ingress15-sfc-ingress15egress15_psfc1SF-A,sfc-ingress15egress15_psfc1SF-A,13,1322,sfc-ingress15egress15_psfc1SF-A-sfc-ingress15egress15_psfc1SF-B,sfc-ingress15egress15_psfc1SF-B,13,1950,sfc-ingress15egress15_psfc1SF-B-sfc-ingress15egress15_psfc1SF-C,sfc-ingress15egress15_psfc1SF-C,9,1350,sfc-ingress15egress15_psfc1SF-C-Egress15,Egress15,12,0
149.0,sfc-ingress15egress15_psfc1,Ingress15,0,0,Ingress15-sfc-ingress15egress15_psfc1SF-A,sfc-ingress15egress15_psfc1SF-A,12,1230,sfc-ingress15egress15_psfc1SF-A-sfc-ingress15egress15_psfc1SF-B,sfc-ingress15egress15_psfc1SF-B,12,1800,sfc-ingress15egress15_psfc1SF-B-sfc-ingress15egress15_psfc1SF-C,sfc-ingress15egress15_psfc1SF-C,9,1350,sfc-ingress15egress15_psfc1SF-C-Egress15,Egress15,12,0
150.0,sfc-ingress15egress15_psfc1,Ingress15,0,0,Ingress15-sfc-ingress15egress15_psfc1SF-A,sfc-ingress15egress15_psfc1SF-A,12,1207,sfc-ingress15egress15_psfc1SF-A-sfc-ingress15egress15_psfc1SF-B,sfc-ingress15egress15_psfc1SF-B,12,1800,sfc-ingress15egress15_psfc1SF-B-sfc-ingress15egress15_psfc1SF-C,sfc-ingress15egress15_psfc1SF-C,9,1350,sfc-ingress15egress15_psfc1SF-C-Egress15,Egress15,12,0
151.0,sfc-ingress15egress15_psfc1,Ingress15,0,0,Ingress15-sfc-ingress15egress15_psfc1SF-A,sfc-ingress15egress15_psfc1SF-A,13,1361,sfc-ingress15egress15_psfc1SF-A-sfc-ingress15egress15_psfc1SF-B,sfc-ingress15egress15_psfc1SF-B,13,1950,sfc-ingress15egress15_psfc1SF-B-sfc-ingress15egress15_psfc1SF-C,sfc-ingress15egress15_psfc1SF-C,9,1350,sfc-ingress15egress15_psfc1SF-C-Egress15,Egress15,12,0
152.0,sfc-ingress15egress15_psfc1,Ingress15,0,0,Ingress15-sfc-ingress15egress15_psfc1SF-A,sfc-ingress15egress15_psfc1SF-A,14,1404,sfc-ingress15egress15_psfc1SF-A-sfc-ingress15egress15_psfc1SF-B,sfc-ingress15egress15_psfc1SF-B,14,2100,sfc-ingress15egress15_psfc1SF-B-sfc-ingress15egress15_psfc1SF-C,sfc-ingress15egress15_psfc1SF-C,10,1500,sfc-ingress15egress15_psfc1SF-C-Egress15,Egress15,13,0
153.0,sfc-ingress15egress15_psfc1,Ingress15,0,0,Ingress15-sfc-ingress15egress15_psfc1SF-A,sfc-ingress15egress15_psfc1SF-A,11,1189,sfc-ingress15egress15_psfc1SF-A-sfc-ingress15egress15_psfc1SF-B,sfc-ingress15egress15_psfc1SF-B,11,1650,sfc-ingress15egress15_psfc1SF-B-sfc-ingress15egress15_psfc1SF-C,sfc-ingress15egress15_psfc1SF-C,8,1200,sfc-ingress15egress15_psfc1SF-C-Egress15,Egress15,10,0
154.0,sfc-ingress15egress15_psfc1,Ingress15,0,0,Ingress15-sfc-ingress15egress15_psfc1SF-A,sfc-ingress15egress15_psfc1SF-A,12,1233,sfc-ingress15egress15_psfc1SF-A-sfc-ingress15egress15_psfc1SF-B,sfc-ingress15egress15_psfc1SF-B,12,1800,sfc-ingress15egress15_psfc1SF-B-sfc-ingress15egress15_psfc1SF-C,sfc-ingress15egress15_psfc1SF-C,9,1350,sfc-ingress15egress15_psfc1SF-C-Egress15,Egress15,12,0
155.0,sfc-ingress15egress15_psfc1,Ingress15,0,0,Ingress15-sfc-ingress15egress15_psfc1SF-A,sfc-ingress15egress15_psfc1SF-A,12,1200,sfc-ingress15egress15_psfc1SF-A-sfc-ingress15egress15_psfc1SF-B,sfc-ingress15egress15_psfc1SF-B,12,1800,sfc-ingress15egress15_psfc1SF-B-sfc-ingress15egress15_psfc1SF-C,sfc-ingress15egress15_psfc1SF-C,9,1350,sfc-ingress15egress15_psfc1SF-C-Egress15,Egress15,12,0
156.0,sfc-ingress15egress15_psfc1,Ingress15,0,0,Ingress15-sfc-ingress15egress15_psfc1SF-A,sfc-ingress15egress15_psfc1SF-A,11,1166,sfc-ingress15egress15_psfc1SF-A-sfc-ingress15egress15_psfc1SF-B,sfc-ingress15egress15_psfc1SF-B,11,1650,sfc-ingress15egress15_psfc1SF-B-sfc-ingress15egress15_psfc1SF-C,sfc-ingress15egress15_psfc1SF-C,8,1200,sfc-ingress15egress15_psfc1SF-C-Egress15,Egress15,10,0
157.0,sfc-ingress15egress15_psfc1,Ingress15,0,0,Ingress15-sfc-ingress15egress15_psfc1SF-A,sfc-ingress15egress15_psfc1SF-A,12,1290,sfc-ingress15egress15_psfc1SF-A-sfc-ingress15egress15_psfc1SF-B,sfc-ingress15egress15_psfc1SF-B,12,1800,sfc-ingress15egress15_psfc1SF-B-sfc-ingress15egress15_psfc1SF-C,sfc-ingress15egress15_psfc1SF-C,9,1350,sfc-ingress15egress15_psfc1SF-C-Egress15,Egress15,12,0
158.0,sfc-ingress15egress15_psfc1,Ingress15,0,0,Ingress15-sfc-ingress15egress15_psfc1SF-A,sfc-ingress15egress15_psfc1SF-A,12,1267,sfc-ingress15egress15_psfc1SF-A-sfc-ingress15egress15_psfc1SF-B,sfc-ingress15egress15_psfc1SF-B,12,1800,sfc-ingress15egress15_psfc1SF-B-sfc-ingress15egress15_psfc1SF-C,sfc-ingress15egress15_psfc1SF-C,9,1350,sfc-ingress15egress15_psfc1SF-C-Egress15,Egress15,12,0
159.0,sfc-ingress15egress15_psfc1,Ingress15,0,0,Ingress15-sfc-ingress15egress15_psfc1SF-A,sfc-ingress15egress15_psfc1SF-A,12,1256,sfc-ingress15egress15_psfc1SF-A-sfc-ingress15egress15_psfc1SF-B,sfc-ingress15egress15_psfc1SF-B,12,1800,sfc-ingress15egress15_psfc1SF-B-sfc-ingress15egress15_psfc1SF-C,sfc-ingress15egress15_psfc1SF-C,9,1350,sfc-ingress15egress15_psfc1SF-C-Egress15,Egress15,12,0
160.0,sfc-ingress15egress15_psfc1,Ingress15,0,0,Ingress15-sfc-ingress15egress15_psfc1SF-A,sfc-ingress15egress15_psfc1SF-A,15,1520,sfc-ingress15egress15_psfc1SF-A-sfc-ingress15egress15_psfc1SF-B,sfc-ingress15egress15_psfc1SF-B,15,2250,sfc-ingress15egress15_psfc1SF-B-sfc-ingress15egress15_psfc1SF-C,sfc-ingress15egress15_psfc1SF-C,11,1650,sfc-ingress15egress15_psfc1SF-C-Egress15,Egress15,14,0
161.0,sfc-ingress15egress15_psfc1,Ingress15,0,0,Ingress15-sfc-ingress15egress15_psfc1SF-A,sfc-ingress15egress15_psfc1SF-A,14,1421,sfc-ingress15egress15_psfc1SF-A-sfc-ingress15egress15_psfc1SF-B,sfc-ingress15egress15_psfc1SF-B,14,2100,sfc-ingress15egress15_psfc1SF-B-sfc-ingress15egress15_psfc1SF-C,sfc-ingress15egress15_psfc1SF-C,10,1500,sfc-ingress15egress15_psfc1SF-C-Egress15,Egress15,13,0
162.0,sfc-ingress15egress15_psfc1,Ingress15,0,0,Ingress15-sfc-ingress15egress15_psfc1SF-A,sfc-ingress15egress15_psfc1SF-A,10,1090,sfc-ingress15egress15_psfc1SF-A-sfc-ingress15egress15_psfc1SF-B,sfc-ingress15egress15_psfc1SF-B,10,1500,sfc-ingress15egress15_psfc1SF-B-sfc-ingress15egress15_psfc1SF-C,sfc-ingress15egress15_psfc1SF-C,7,1050,sfc-ingress15egress15_psfc1SF-C-Egress15,Egress15,9,0
163.0,sfc-ingress15egress15_psfc1,Ingress15,0,0,Ingress15-sfc-ingress15egress15_psfc1SF-A,sfc-ingress15egress15_psfc1SF-A,15,1510,sfc-ingress15egress15_psfc1SF-A-sfc-ingress15egress15_psfc1SF-B,sfc-ingress15egress15_psfc1SF-B,15,2250,sfc-ingress15egress15_psfc1SF-B-sfc-ingress15egress15_psfc1SF-C,sfc-ingress15egress15_psfc1SF-C,11,1650,sfc-ingress15egress15_psfc1SF-C-Egress15,Egress15,14,0
164.0,sfc-ingress15egress15_psfc1,Ingress15,0,0,Ingress15-sfc-ingress15egress15_psfc1SF-A,sfc-ingress15egress15_psfc1SF-A,12,1256,sfc-ingress15egress15_psfc1SF-A-sfc-ingress15egress15_psfc1SF-B,sfc-ingress15egress15_psfc1SF-B,12,1800,sfc-ingress15egress15_psfc1SF-B-sfc-ingress15egress15_psfc1SF-C,sfc-ingress15egress15_psfc1SF-C,9,1350,sfc-ingress15egress15_psfc1SF-C-Egress15,Egress15,12,0
165.0,sfc-ingress15egress15_psfc1,Ingress15,0,0,Ingress15-sfc-ingress15egress15_psfc1SF-A,sfc-ingress15egress15_psfc1SF-A,12,1219,sfc-ingress15egress15_psfc1SF-A-sfc-ingress15egress15_psfc1SF-B,sfc-ingress15egress15_psfc1SF-B,12,1800,sfc-ingress15egress15_psfc1SF-B-sfc-ingress15egress15_psfc1SF-C,sfc-ingress15egress15_psfc1SF-C,9,1350,sfc-ingress15egress15_psfc1SF-C-Egress15,Egress15,12,0
166.0,sfc-ingress15egress15_psfc1,Ingress15,0,0,Ingress15-sfc-ingress15egress15_psfc1SF-A,sfc-ingress15egress15_psfc1SF-A,13,1308,sfc-ingress15egress15_psfc1SF-A-sfc-ingress15egress15_psfc1SF-B,sfc-ingress15egress15_psfc1SF-B,13,1950,sfc-ingress15egress15_psfc1SF-B-sfc-ingress15egress15_psfc1SF-C,sfc-ingress15egress15_psfc1SF-C,9,1350,sfc-ingress15egress15_psfc1SF-C-Egress15,Egress15,12,0
167.0,sfc-ingress15egress15_psfc1,Ingress15,0,0,Ingress15-sfc-ingress15egress15_psfc1SF-A,sfc-ingress15egress15_psfc1SF-A,12,1257,sfc-ingress15egress15_psfc1SF-A-sfc-ingress15egress15_psfc1SF-B,sfc-ingress15egress15_psfc1SF-B,12,1800,sfc-ingress15egress15_psfc1SF-B-sfc-ingress15egress15_psfc1SF-C,sfc-ingress15egress15_psfc1SF-C,9,1350,sfc-ingress15egress15_psfc1SF-C-Egress15,Egress15,12,0
168.0,sfc-ingress15egress15_psfc1,Ingress15,0,0,Ingress15-sfc-ingress15egress15_psfc1SF-A,sfc-ingress15egress15_psfc1SF-A,14,1470,sfc-ingress15egress15_psfc1SF-A-sfc-ingress15egress15_psfc1SF-B,sfc-ingress15egress15_psfc1SF-B,14,2100,sfc-ingress15egress15_psfc1SF-B-sfc-ingress15egress15_psfc1SF-C,sfc-ingress15egress15_psfc1SF-C,10,1500,sfc-ingress15egress15_psfc1SF-C-Egress15,Egress15,13,0
169.0,sfc-ingress15egress15_psfc1,Ingress15,0,0,Ingress15-sfc-ingress15egress15_psfc1SF-A,sfc-ingress15egress15_psfc1SF-A,12,1245,sfc-ingress15egress15_psfc1SF-A-sfc-ingress15egress15_psfc1SF-B,sfc-ingress15egress15_psfc1SF-B,12,1800,sfc-ingress15egress15_psfc1SF-B-sfc-ingress15egress15_psfc1SF-C,sfc-ingress15egress15_psfc1SF-C,9,1350,sfc-ingress15egress15_psfc1SF-C-Egress15,Egress15,12,0
170.0,sfc-ingress15egress15_psfc1,Ingress15,0,0,Ingress15-sfc-ingress15egress15_psfc1SF-A,sfc-ingress15egress15_psfc1SF-A,12,1229,sfc-ingress15egress15_psfc1SF-A-sfc-ingress15egress15_psfc1SF-B,sfc-ingress15egress15_psfc1SF-B,12,1800,sfc-ingress15egress15_psfc1SF-B-sfc-ingress15egress15_psfc1SF-C,sfc-ingress15egress15_psfc1SF-C,9,1350,sfc-ingress15egress15_psfc1SF-C-Egress15,Egress15,12,0
171.0,sfc-ingress15egress15_psfc1,Ingress15,0,0,Ingress15-sfc-ingress15egress15_psfc1SF-A,sfc-ingress15egress15_psfc1SF-A,14,1443,sfc-ingress15egress15_psfc1SF-A-sfc-ingress15egress15_psfc1SF-B,sfc-ingress15egress15_psfc1SF-B,14,2100,sfc-ingress15egress15_psfc1SF-B-sfc-ingress15egress15_psfc1SF-C,sfc-ingress15egress15_psfc1SF-C,10,1500,sfc-ingress15egress15_psfc1SF-C-Egress15,Egress15,13,0
172.0,sfc-ingress15egress15_psfc1,Ingress15,0,0,Ingress15-sfc-ingress15egress15_psfc1SF-A,sfc-ingress15egress15_psfc1SF-A,12,1281,sfc-ingress15egress15_psfc1SF-A-sfc-ingress15egress15_psfc1SF-B,sfc-ingress15egress15_psfc1SF-B,12,1800,sfc-ingress15egress15_psfc1SF-B-sfc-ingress15egress15_psfc1SF-C,sfc-ingress15egress15_psfc1SF-C,9,1350,sfc-ingress15egress15_psfc1SF-C-Egress15,Egress15,12,0
173.0,sfc-ingress15egress15_psfc1,Ingress15,0,0,Ingress15-sfc-ingress15egress15_psfc1SF-A,sfc-ingress15egress15_psfc1SF-A,14,1401,sfc-ingress15egress15_psfc1SF-A-sfc-ingress15egress15_psfc1SF-B,sfc-ingress15egress15_psfc1SF-B,14,2100,sfc-ingress15egress15_psfc1SF-B-sfc-ingress15egress15_psfc1SF-C,sfc-ingress15egress15_psfc1SF-C,10,1500,sfc-ingress15egress15_psfc1SF-C-Egress15,Egress15,13,0
174.0,sfc-ingress15egress15_psfc1,Ingress15,0,0,Ingress15-sfc-ingress15egress15_psfc1SF-A,sfc-ingress15egress15_psfc1SF-A,10,1056,sfc-ingress15egress15_psfc1SF-A-sfc-ingress15egress15_psfc1SF-B,sfc-ingress15egress15_psfc1SF-B,10,1500,sfc-ingress15egress15_psfc1SF-B-sfc-ingress15egress15_psfc1SF-C,sfc-ingress15egress15_psfc1SF-C,7,1050,sfc-ingress15egress15_psfc1SF-C-Egress15,Egress15,9,0
175.0,sfc-ingress15egress15_psfc1,Ingress15,0,0,Ingress15-sfc-ingress15egress15_psfc1SF-A,sfc-ingress15egress15_psfc1SF-A,11,1165,sfc-ingress15egress15_psfc1SF-A-sfc-ingress15egress15_psfc1SF-B,sfc-ingress15egress15_psfc1SF-B,11,1650,sfc-ingress15egress15_psfc1SF-B-sfc-ingress15egress15_psfc1SF-C,sfc-ingress15egress15_psfc1SF-C,8,1200,sfc-ingress15egress15_psfc1SF-C-Egress15,Egress15,10,0
176.0,sfc-ingress15egress15_psfc1,Ingress15,0,0,Ingress15-sfc-ingress15egress15_psfc1SF-A,sfc-ingress15egress15_psfc1SF-A,14,1429,sfc-ingress15egress15_psfc1SF-A-sfc-ingress15egress15_psfc1SF-B,sfc-ingress15egress15_psfc1SF-B,14,2100,sfc-ingress15egress15_psfc1SF-B-sfc-ingress15egress15_psfc1SF-C,sfc-ingress15egress15_psfc1SF-C,10,1500,sfc-ingress15egress15_psfc1SF-C-Egress15,Egress15,13,0
177.0,sfc-ingress15egress15_psfc1,Ingress15,0,0,Ingress15-sfc-ingress15egress15_psfc1SF-A,sfc-ingress15egress15_psfc1SF-A,12,1212,sfc-ingress15egress15_psfc1SF-A-sfc-ingress15egress15_psfc1SF-B,sfc-ingress15egress15_psfc1SF-B,12,1800,sfc-ingress15egress15_psfc1SF-B-sfc-ingress15egress15_psfc1SF-C,sfc-ingress15egress15_psfc1SF-C,9,1350,sfc-ingress15egress15_psfc1SF-C-Egress15,Egress15,12,0
178.0,sfc-ingress15egress15_psfc1,Ingress15,0,0,Ingress15-sfc-ingress15egress15_psfc1SF-A,sfc-ingress15egress15_psfc1SF-A,11,1155,sfc-ingress15egress15_psfc1SF-A-sfc-ingress15egress15_psfc1SF-B,sfc-ingress15egress15_psfc1SF-B,11,1650,sfc-ingress15egress15_psfc1SF-B-sfc-ingress15egress15_psfc1SF-C,sfc-ingress15egress15_psfc1SF-C,8,1200,sfc-ingress15egress15_psfc1SF-C-Egress15,Egress15,10,0
179.0,sfc-ingress15egress15_psfc1,Ingress15,0,0,Ingress15-sfc-ingress15egress15_psfc1SF-A,sfc-ingress15egress15_psfc1SF-A,13,1348,sfc-ingress15egress15_psfc1SF-A-sfc-ingress15egress15_psfc1SF-B,sfc-ingress15egress15_psfc1SF-B,13,1950,sfc-ingress15egress15_psfc1SF-B-sfc-ingress15egress15_psfc1SF-C,sfc-ingress15egress15_psfc1SF-C,9,1350,sfc-ingress15egress15_psfc1SF-C-Egress15,Egress15,12,0
180.0,sfc-ingress15egress15_psfc1,Ingress15,0,0,Ingress15-sfc-ingress15egress15_psfc1SF-A,sfc-ingress15egress15_psfc1SF-A,15,1547,sfc-ingress15egress15_psfc1SF-A-sfc-ingress15egress15_psfc1SF-B,sfc-ingress15egress15_psfc1SF-B,15,2250,sfc-ingress15egress15_psfc1SF-B-sfc-ingress15egress15_psfc1SF-C,sfc-ingress15egress15_psfc1SF-C,11,1650,sfc-ingress15egress15_psfc1SF-C-Egress15,Egress15,14,0
181.0,sfc-ingress15egress15_psfc1,Ingress15,0,0,Ingress15-sfc-ingress15egress15_psfc1SF-A,sfc-ingress15egress15_psfc1SF-A,14,1417,sfc-ingress15egress15_psfc1SF-A-sfc-ingress15egress15_psfc1SF-B,sfc-ingress15egress15_psfc1SF-B,14,2100,sfc-ingress15egress15_psfc1SF-B-sfc-ingress15egress15_psfc1SF-C,sfc-ingress15egress15_psfc1SF-C,10,1500,sfc-ingress15egress15_psfc1SF-C-Egress15,Egress15,13,0
182.0,sfc-ingress15egress15_psfc1,Ingress15,0,0,Ingress15-sfc-ingress15egress15_psfc1SF-A,sfc-ingress15egress15_psfc1SF-A,14,1496,sfc-ingress15egress15_psfc1SF-A-sfc-ingress15egress15_psfc1SF-B,sfc-ingress15egress15_psfc1SF-B,14,2100,sfc-ingress15egress15_psfc1SF-B-sfc-ingress15egress15_psfc1SF-C,sfc-ingress15egress15_psfc1SF-C,10,1500,sfc-ingress15egress15_psfc1SF-C-Egress15,Egress15,13,0
183.0,sfc-ingress15egress15_psfc1,Ingress15,0,0,Ingress15-sfc-ingress15egress15_psfc1SF-A,sfc-ingress15egress15_psfc1SF-A,11,1145,sfc-ingress15egress15_psfc1SF-A-sfc-ingress15egress15_psfc1SF-B,sfc-ingress15egress15_psfc1SF-B,11,1650,sfc-ingress15egress15_psfc1SF-B-sfc-ingress15egress15_psfc1SF-C,sfc-ingress15egress15_psfc1SF-C,8,1200,sfc-ingress15egress15_psfc1SF-C-Egress15,Egress15,10,0
184.0,sfc-ingress15egress15_psfc1,Ingress15,0,0,Ingress15-sfc-ingress15egress15_psfc1SF-A,sfc-ingress15egress15_psfc1SF-A,13,1306,sfc-ingress15egress15_psfc1SF-A-sfc-ingress15egress15_psfc1SF-B,sfc-ingress15egress15_psfc1SF-B,13,1950,sfc-ingress15egress15_psfc1SF-B-sfc-ingress15egress15_psfc1SF-C,sfc-ingress15egress15_psfc1SF-C,9,1350,sfc-ingress15egress15_psfc1SF-C-Egress15,Egress15,12,0
185.0,sfc-ingress15egress15_psfc1,Ingress15,0,0,Ingress15-sfc-ingress15egress15_psfc1SF-A,sfc-ingress15egress15_psfc1SF-A,11,1115,sfc-ingress15egress15_psfc1SF-A-sfc-ingress15egress15_psfc1SF-B,sfc-ingress15egress15_psfc1SF-B,11,1650,sfc-ingress15egress15_psfc1SF-B-sfc-ingress15egress15_psfc1SF-C,sfc-ingress15egress15_psfc1SF-C,8,1200,sfc-ingress15egress15_psfc1SF-C-Egress15,Egress15,10,0
186.0,sfc-ingress15egress15_psfc1,Ingress15,0,0,Ingress15-sfc-ingress15egress15_psfc1SF-A,sfc-ingress15egress15_psfc1SF-A,11,1102,sfc-ingress15egress15_psfc1SF-A-sfc-ingress15egress15_psfc1SF-B,sfc-ingress15egress15_psfc1SF-B,11,1650,sfc-ingress15egress15_psfc1SF-B-sfc-ingress15egress15_psfc1SF-C,sfc-ingress15egress15_psfc1SF-C,8,1200,sfc-ingress15egress15_psfc1SF-C-Egress15,Egress15,10,0
187.0,sfc-ingress15egress15_psfc1,Ingress15,0,0,Ingress15-sfc-ingress15egress15_psfc1SF-A,sfc-ingress15egress15_psfc1SF-A,13,1343,sfc-ingress15egress15_psfc1SF-A-sfc-ingress15egress15_psfc1SF-B,sfc-ingress15egress15_psfc1SF-B,13,1950,sfc-ingress15egress15_psfc1SF-B-sfc-ingress15egress15_psfc1SF-C,sfc-ingress15egress15_psfc1SF-C,9,1350,sfc-ingress15egress15_psfc1SF-C-Egress15,Egress15,12,0
188.0,sfc-ingress15egress15_psfc1,Ingress15,0,0,Ingress15-sfc-ingress15egress15_psfc1SF-A,sfc-ingress15egress15_psfc1SF-A,14,1484,sfc-ingress15egress15_psfc1SF-A-sfc-ingress15egress15_psfc1SF-B,sfc-ingress15egress15_psfc1SF-B,14,2100,sfc-ingress15egress15_psfc1SF-B-sfc-ingress15egress15_psfc1SF-C,sfc-ingress15egress15_psfc1SF-C,10,1500,sfc-ingress15egress15_psfc1SF-C-Egress15,Egress15,13,0
189.0,sfc-ingress15egress15_psfc1,Ingress15,0,0,Ingress15-sfc-ingress15egress15_psfc1SF-A,sfc-ingress15egress15_psfc1SF-A,13,1351,sfc-ingress15egress15_psfc1SF-A-sfc-ingress15egress15_psfc1SF-B,sfc-ingress15egress15_psfc1SF-B,13,1950,sfc-ingress15egress15_psfc1SF-B-sfc-ingress15egress15_psfc1SF-C,sfc-ingress15egress15_psfc1SF-C,9,1350,sfc-ingress15egress15_psfc1SF-C-Egress15,Egress15,12,0
190.0,sfc-ingress15egress15_psfc1,Ingress15,0,0,Ingress15-sfc-ingress15egress15_psfc1SF-A,sfc-ingress15egress15_psfc1SF-A,15,1535,sfc-ingress15egress15_psfc1SF-A-sfc-ingress15egress15_psfc1SF-B,sfc-ingress15egress15_psfc1SF-B,15,2250,sfc-ingress15egress15_psfc1SF-B-sfc-ingress15egress15_psfc1SF-C,sfc-ingress15egress15_psfc1SF-C,11,1650,sfc-ingress15egress15_psfc1SF-C-Egress15,Egress15,14,0
191.0,sfc-ingress15egress15_psfc1,Ingress15,0,0,Ingress15-sfc-ingress15egress15_psfc1SF-A,sfc-ingress15egress15_psfc1SF-A,11,1169,sfc-ingress15egress15_psfc1SF-A-sfc-ingress15egress15_psfc1SF-B,sfc-ingress15egress15_psfc1SF-B,11,1650,sfc-ingress15egress15_psfc1SF-B-sfc-ingress15egress15_psfc1SF-C,sfc-ingress15egress15_psfc1SF-C,8,1200,sfc-ingress15egress15_psfc1SF-C-Egress15,Egress15,10,0
192.0,sfc-ingress15egress15_psfc1,Ingress15,0,0,Ingress15-sfc-ingress15egress15_psfc1SF-A,sfc-ingress15egress15_psfc1SF-A,11,1115,sfc-ingress15egress15_psfc1SF-A-sfc-ingress15egress15_psfc1SF-B,sfc-ingress15egress15_psfc1SF-B,11,1650,sfc-ingress15egress15_psfc1SF-B-sfc-ingress15egress15_psfc1SF-C,sfc-ingress15egress15_psfc1SF-C,8,1200,sfc-ingress15egress15_psfc1SF-C-Egress15,Egress15,10,0
193.0,sfc-ingress15egress15_psfc1,Ingress15,0,0,Ingress15-sfc-ingress15egress15_psfc1SF-A,sfc-ingress15egress15_psfc1SF-A,14,1465,sfc-ingress15egress15_psfc1SF-A-sfc-ingress15egress15_psfc1SF-B,sfc-ingress15egress15_psfc1SF-B,14,2100,sfc-ingress15egress15_psfc1SF-B-sfc-ingress15egress15_psfc1SF-C,sfc-ingress15egress15_psfc1SF-C,10,1500,sfc-ingress15egress15_psfc1SF-C-Egress15,Egress15,13,0
194.0,sfc-ingress15egress15_psfc1,Ingress15,0,0,Ingress15-sfc-ingress15egress15_psfc1SF-A,sfc-ingress15egress15_psfc1SF-A,13,1311,sfc-ingress15egress15_psfc1SF-A-sfc-ingress15egress15_psfc1SF-B,sfc-ingress15egress15_psfc1SF-B,13,1950,sfc-ingress15egress15_psfc1SF-B-sfc-ingress15egress15_psfc1SF-C,sfc-ingress15egress15_psfc1SF-C,9,1350,sfc-ingress15egress15_psfc1SF-C-Egress15,Egress15,12,0
195.0,sfc-ingress15egress15_psfc1,Ingress15,0,0,Ingress15-sfc-ingress15egress15_psfc1SF-A,sfc-ingress15egress15_psfc1SF-A,11,1161,sfc-ingress15egress15_psfc1SF-A-sfc-ingress15egress15_psfc1SF-B,sfc-ingress15egress15_psfc1SF-B,11,1650,sfc-ingress15egress15_psfc1SF-B-sfc-ingress15egress15_psfc1SF-C,sfc-ingress15egress15_psfc1SF-C,8,1200,sfc-ingress15egress15_psfc1SF-C-Egress15,Egress15,10,0
196.0,sfc-ingress15egress15_psfc1,Ingress15,0,0,Ingress15-sfc-ingress15egress15_psfc1SF-A,sfc-ingress15egress15_psfc1SF-A,11,1134,sfc-ingress15egress15_psfc1SF-A-sfc-ingress15egress15_psfc1SF-B,sfc-ingress15egress15_psfc1SF-B,11,1650,sfc-ingress15egress15_psfc1SF-B-sfc-ingress15egress15_psfc1SF-C,sfc-ingress15egress15_psfc1SF-C,8,1200,sfc-ingress15egress15_psfc1SF-C-Egress15,Egress15,10,0
