time(s),target_sfc,Ingress,InitialRequestSize,Transmission1(MB),VM1,cloudlet.1(MI),Transmission2(MB),VM2,cloudlet.2(MI),Transmission3(MB),VM3,cloudlet.3(MI),Transmission4(MB),Egress,latency_demand(s)
211.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,918,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
212.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1142,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
213.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,900,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
214.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,903,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
215.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1007,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
216.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1102,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
217.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1181,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
218.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,846,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
219.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,861,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
220.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1171,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
221.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,855,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
222.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1054,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
223.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1050,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
224.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,875,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
225.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1082,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
226.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,929,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
227.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1008,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
228.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,950,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
229.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1127,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
230.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1060,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
231.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1014,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
232.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,970,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
233.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1140,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
234.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1109,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
235.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,902,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
236.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1129,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
237.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1127,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
238.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,974,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
239.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1000,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
240.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,987,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
241.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1056,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
242.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,864,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
243.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,895,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
244.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,952,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
245.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1190,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
246.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,896,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
247.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,961,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
248.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,955,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
249.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1163,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
250.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1041,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
251.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,981,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
252.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,929,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
253.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,849,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
254.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,877,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
255.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1021,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
256.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,938,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
257.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1079,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
258.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1039,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
259.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,983,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
260.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1159,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
261.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,989,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
262.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1145,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
263.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1012,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
264.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,960,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
265.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1021,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
266.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,861,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
267.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,938,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
268.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,896,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
269.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1140,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
270.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1190,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
271.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,816,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
272.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,842,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
273.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,948,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
274.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,989,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
275.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,887,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
276.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1051,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
277.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,905,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
278.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1141,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
279.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,886,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
280.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,997,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
281.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,849,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
282.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1007,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
283.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,939,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
284.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1109,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
285.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1109,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
286.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,825,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
287.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,841,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
288.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,980,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
289.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,956,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
290.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1143,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
291.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,846,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
292.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1159,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
293.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,868,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
294.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1138,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
295.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1122,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
296.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,906,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
297.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,899,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
298.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,962,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
299.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1107,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
300.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,936,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
301.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,945,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
302.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1003,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
303.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1149,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
304.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,909,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
305.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,897,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
306.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,954,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
307.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,969,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
308.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1054,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
309.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,887,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
310.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1067,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
311.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,927,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
312.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,847,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
313.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1029,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
314.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,871,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
315.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1053,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
316.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,902,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
317.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1124,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
318.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,956,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
319.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,844,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
320.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,877,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
321.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1171,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
322.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,919,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
323.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,929,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
324.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,935,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
325.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1073,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
326.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1031,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
327.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,800,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
328.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1135,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
329.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,948,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
330.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,814,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
331.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,947,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
332.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1004,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
333.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1018,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
334.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1136,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
335.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1160,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
336.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1025,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
337.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,987,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
338.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,802,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
339.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1098,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
340.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,849,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
341.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1081,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
342.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1143,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
343.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,824,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
344.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,913,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
345.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,882,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
346.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,914,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
347.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1046,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
348.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1184,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
349.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,984,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
350.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,964,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
351.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,859,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
352.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1099,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
353.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1112,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
354.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,905,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
355.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,925,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
356.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1143,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
357.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,874,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
358.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,883,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
359.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,932,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
360.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1184,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
361.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1164,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
362.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1128,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
363.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1052,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
364.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1039,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
365.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,932,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
366.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,919,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
367.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,830,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
368.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,913,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
369.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1166,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
370.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,980,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
371.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,963,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
372.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1185,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
373.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1139,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
374.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,948,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
375.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1148,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
376.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1143,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
377.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1119,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
378.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1196,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
379.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1004,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
380.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1198,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
381.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,946,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
382.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,942,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
383.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1181,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
384.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,825,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
385.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1060,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
386.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1168,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
387.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,803,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
388.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1138,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
389.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,999,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
390.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,947,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
391.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1165,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
392.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,971,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
393.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,920,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
394.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1194,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
395.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,944,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
396.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1191,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
397.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1149,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
398.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1087,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
399.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1049,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
400.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,873,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
401.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1182,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
402.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1060,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
403.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1160,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
404.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1075,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
405.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1030,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
406.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1087,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
407.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1033,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
408.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1180,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
409.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,868,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
410.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1019,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
411.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,960,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
412.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1117,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
413.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1180,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
414.0,sfc-ingress27egress27,Ingress27,10,10,SF-A,1013,10,SF-B,1500,7,SF-C,1050,9,Egress27,1000.0
415.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,999,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
416.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,833,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
417.0,sfc-ingress27egress27,Ingress27,9,9,SF-A,962,9,SF-B,1350,6,SF-C,900,8,Egress27,1000.0
418.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,818,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
419.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1130,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
420.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1157,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
421.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1138,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
422.0,sfc-ingress27egress27,Ingress27,8,8,SF-A,844,8,SF-B,1200,6,SF-C,900,8,Egress27,1000.0
423.0,sfc-ingress27egress27,Ingress27,11,11,SF-A,1123,11,SF-B,1650,8,SF-C,1200,10,Egress27,1000.0
