atime(s), chainName, IngressNode, packetToIngress(0), WorkloadOnIngress(0), LinkToMe, SFName1, Packet_To_Me1(MB), MyWorkload1(MI), LinkToMe, SFName2, Packet_To_Me2(MB), MyWorkload2(MI), LinkToMe, SFName3, Packet_To_Me3(MB), MyWorkload3(MI), LinkToEgress, EgressNode, Packet_To_Egress4(MB), WorkloadOnEgress(0)
273.0,sfc-ingress19egress19_psfc1,Ingress19,0,0,Ingress19-sfc-ingress19egress19_psfc1SF-A,sfc-ingress19egress19_psfc1SF-A,12,1268,sfc-ingress19egress19_psfc1SF-A-sfc-ingress19egress19_psfc1SF-B,sfc-ingress19egress19_psfc1SF-B,12,1800,sfc-ingress19egress19_psfc1SF-B-sfc-ingress19egress19_psfc1SF-C,sfc-ingress19egress19_psfc1SF-C,9,1350,sfc-ingress19egress19_psfc1SF-C-Egress19,Egress19,12,0
274.0,sfc-ingress19egress19_psfc1,Ingress19,0,0,Ingress19-sfc-ingress19egress19_psfc1SF-A,sfc-ingress19egress19_psfc1SF-A,13,1358,sfc-ingress19egress19_psfc1SF-A-sfc-ingress19egress19_psfc1SF-B,sfc-ingress19egress19_psfc1SF-B,13,1950,sfc-ingress19egress19_psfc1SF-B-sfc-ingress19egress19_psfc1SF-C,sfc-ingress19egress19_psfc1SF-C,9,1350,sfc-ingress19egress19_psfc1SF-C-Egress19,Egress19,12,0
275.0,sfc-ingress19egress19_psfc1,Ingress19,0,0,Ingress19-sfc-ingress19egress19_psfc1SF-A,sfc-ingress19egress19_psfc1SF-A,13,1351,sfc-ingress19egress19_psfc1SF-A-sfc-ingress19egress19_psfc1SF-B,sfc-ingress19egress19_psfc1SF-B,13,1950,sfc-ingress19egress19_psfc1SF-B-sfc-ingress19egress19_psfc1SF-C,sfc-ingress19egress19_psfc1SF-C,9,1350,sfc-ingress19egress19_psfc1SF-C-Egress19,Egress19,12,0
276.0,sfc-ingress19egress19_psfc1,Ingress19,0,0,Ingress19-sfc-ingress19egress19_psfc1SF-A,sfc-ingress19egress19_psfc1SF-A,14,1403,sfc-ingress19egress19_psfc1SF-A-sfc-ingress19egress19_psfc1SF-B,sfc-ingress19egress19_psfc1SF-B,14,2100,sfc-ingress19egress19_psfc1SF-B-sfc-ingress19egress19_psfc1SF-C,sfc-ingress19egress19_psfc1SF-C,10,1500,sfc-ingress19egress19_psfc1SF-C-Egress19,Egress19,13,0
277.0,sfc-ingress19egress19_psfc1,Ingress19,0,0,Ingress19-sfc-ingress19egress19_psfc1SF-A,sfc-ingress19egress19_psfc1SF-A,14,1422,sfc-ingress19egress19_psfc1SF-A-sfc-ingress19egress19_psfc1SF-B,sfc-ingress19egress19_psfc1SF-B,14,2100,sfc-ingress19egress19_psfc1SF-B-sfc-ingress19egress19_psfc1SF-C,sfc-ingress19egress19_psfc1SF-C,10,1500,sfc-ingress19egress19_psfc1SF-C-Egress19,Egress19,13,0
278.0,sfc-ingress19egress19_psfc1,Ingress19,0,0,Ingress19-sfc-ingress19egress19_psfc1SF-A,sfc-ingress19egress19_psfc1SF-A,10,1020,sfc-ingress19egress19_psfc1SF-A-sfc-ingress19egress19_psfc1SF-B,sfc-ingress19egress19_psfc1SF-B,10,1500,sfc-ingress19egress19_psfc1SF-B-sfc-ingress19egress19_psfc1SF-C,sfc-ingress19egress19_psfc1SF-C,7,1050,sfc-ingress19egress19_psfc1SF-C-Egress19,Egress19,9,0
279.0,sfc-ingress19egress19_psfc1,Ingress19,0,0,Ingress19-sfc-ingress19egress19_psfc1SF-A,sfc-ingress19egress19_psfc1SF-A,9,973,sfc-ingress19egress19_psfc1SF-A-sfc-ingress19egress19_psfc1SF-B,sfc-ingress19egress19_psfc1SF-B,9,1350,sfc-ingress19egress19_psfc1SF-B-sfc-ingress19egress19_psfc1SF-C,sfc-ingress19egress19_psfc1SF-C,6,900,sfc-ingress19egress19_psfc1SF-C-Egress19,Egress19,8,0
280.0,sfc-ingress19egress19_psfc1,Ingress19,0,0,Ingress19-sfc-ingress19egress19_psfc1SF-A,sfc-ingress19egress19_psfc1SF-A,10,1025,sfc-ingress19egress19_psfc1SF-A-sfc-ingress19egress19_psfc1SF-B,sfc-ingress19egress19_psfc1SF-B,10,1500,sfc-ingress19egress19_psfc1SF-B-sfc-ingress19egress19_psfc1SF-C,sfc-ingress19egress19_psfc1SF-C,7,1050,sfc-ingress19egress19_psfc1SF-C-Egress19,Egress19,9,0
281.0,sfc-ingress19egress19_psfc1,Ingress19,0,0,Ingress19-sfc-ingress19egress19_psfc1SF-A,sfc-ingress19egress19_psfc1SF-A,13,1371,sfc-ingress19egress19_psfc1SF-A-sfc-ingress19egress19_psfc1SF-B,sfc-ingress19egress19_psfc1SF-B,13,1950,sfc-ingress19egress19_psfc1SF-B-sfc-ingress19egress19_psfc1SF-C,sfc-ingress19egress19_psfc1SF-C,9,1350,sfc-ingress19egress19_psfc1SF-C-Egress19,Egress19,12,0
282.0,sfc-ingress19egress19_psfc1,Ingress19,0,0,Ingress19-sfc-ingress19egress19_psfc1SF-A,sfc-ingress19egress19_psfc1SF-A,9,985,sfc-ingress19egress19_psfc1SF-A-sfc-ingress19egress19_psfc1SF-B,sfc-ingress19egress19_psfc1SF-B,9,1350,sfc-ingress19egress19_psfc1SF-B-sfc-ingress19egress19_psfc1SF-C,sfc-ingress19egress19_psfc1SF-C,6,900,sfc-ingress19egress19_psfc1SF-C-Egress19,Egress19,8,0
283.0,sfc-ingress19egress19_psfc1,Ingress19,0,0,Ingress19-sfc-ingress19egress19_psfc1SF-A,sfc-ingress19egress19_psfc1SF-A,9,978,sfc-ingress19egress19_psfc1SF-A-sfc-ingress19egress19_psfc1SF-B,sfc-ingress19egress19_psfc1SF-B,9,1350,sfc-ingress19egress19_psfc1SF-B-sfc-ingress19egress19_psfc1SF-C,sfc-ingress19egress19_psfc1SF-C,6,900,sfc-ingress19egress19_psfc1SF-C-Egress19,Egress19,8,0
284.0,sfc-ingress19egress19_psfc1,Ingress19,0,0,Ingress19-sfc-ingress19egress19_psfc1SF-A,sfc-ingress19egress19_psfc1SF-A,13,1349,sfc-ingress19egress19_psfc1SF-A-sfc-ingress19egress19_psfc1SF-B,sfc-ingress19egress19_psfc1SF-B,13,1950,sfc-ingress19egress19_psfc1SF-B-sfc-ingress19egress19_psfc1SF-C,sfc-ingress19egress19_psfc1SF-C,9,1350,sfc-ingress19egress19_psfc1SF-C-Egress19,Egress19,12,0
285.0,sfc-ingress19egress19_psfc1,Ingress19,0,0,Ingress19-sfc-ingress19egress19_psfc1SF-A,sfc-ingress19egress19_psfc1SF-A,12,1217,sfc-ingress19egress19_psfc1SF-A-sfc-ingress19egress19_psfc1SF-B,sfc-ingress19egress19_psfc1SF-B,12,1800,sfc-ingress19egress19_psfc1SF-B-sfc-ingress19egress19_psfc1SF-C,sfc-ingress19egress19_psfc1SF-C,9,1350,sfc-ingress19egress19_psfc1SF-C-Egress19,Egress19,12,0
286.0,sfc-ingress19egress19_psfc1,Ingress19,0,0,Ingress19-sfc-ingress19egress19_psfc1SF-A,sfc-ingress19egress19_psfc1SF-A,9,971,sfc-ingress19egress19_psfc1SF-A-sfc-ingress19egress19_psfc1SF-B,sfc-ingress19egress19_psfc1SF-B,9,1350,sfc-ingress19egress19_psfc1SF-B-sfc-ingress19egress19_psfc1SF-C,sfc-ingress19egress19_psfc1SF-C,6,900,sfc-ingress19egress19_psfc1SF-C-Egress19,Egress19,8,0
287.0,sfc-ingress19egress19_psfc1,Ingress19,0,0,Ingress19-sfc-ingress19egress19_psfc1SF-A,sfc-ingress19egress19_psfc1SF-A,14,1424,sfc-ingress19egress19_psfc1SF-A-sfc-ingress19egress19_psfc1SF-B,sfc-ingress19egress19_psfc1SF-B,14,2100,sfc-ingress19egress19_psfc1SF-B-sfc-ingress19egress19_psfc1SF-C,sfc-ingress19egress19_psfc1SF-C,10,1500,sfc-ingress19egress19_psfc1SF-C-Egress19,Egress19,13,0
288.0,sfc-ingress19egress19_psfc1,Ingress19,0,0,Ingress19-sfc-ingress19egress19_psfc1SF-A,sfc-ingress19egress19_psfc1SF-A,10,1060,sfc-ingress19egress19_psfc1SF-A-sfc-ingress19egress19_psfc1SF-B,sfc-ingress19egress19_psfc1SF-B,10,1500,sfc-ingress19egress19_psfc1SF-B-sfc-ingress19egress19_psfc1SF-C,sfc-ingress19egress19_psfc1SF-C,7,1050,sfc-ingress19egress19_psfc1SF-C-Egress19,Egress19,9,0
289.0,sfc-ingress19egress19_psfc1,Ingress19,0,0,Ingress19-sfc-ingress19egress19_psfc1SF-A,sfc-ingress19egress19_psfc1SF-A,13,1363,sfc-ingress19egress19_psfc1SF-A-sfc-ingress19egress19_psfc1SF-B,sfc-ingress19egress19_psfc1SF-B,13,1950,sfc-ingress19egress19_psfc1SF-B-sfc-ingress19egress19_psfc1SF-C,sfc-ingress19egress19_psfc1SF-C,9,1350,sfc-ingress19egress19_psfc1SF-C-Egress19,Egress19,12,0
290.0,sfc-ingress19egress19_psfc1,Ingress19,0,0,Ingress19-sfc-ingress19egress19_psfc1SF-A,sfc-ingress19egress19_psfc1SF-A,12,1209,sfc-ingress19egress19_psfc1SF-A-sfc-ingress19egress19_psfc1SF-B,sfc-ingress19egress19_psfc1SF-B,12,1800,sfc-ingress19egress19_psfc1SF-B-sfc-ingress19egress19_psfc1SF-C,sfc-ingress19egress19_psfc1SF-C,9,1350,sfc-ingress19egress19_psfc1SF-C-Egress19,Egress19,12,0
291.0,sfc-ingress19egress19_psfc1,Ingress19,0,0,Ingress19-sfc-ingress19egress19_psfc1SF-A,sfc-ingress19egress19_psfc1SF-A,11,1153,sfc-ingress19egress19_psfc1SF-A-sfc-ingress19egress19_psfc1SF-B,sfc-ingress19egress19_psfc1SF-B,11,1650,sfc-ingress19egress19_psfc1SF-B-sfc-ingress19egress19_psfc1SF-C,sfc-ingress19egress19_psfc1SF-C,8,1200,sfc-ingress19egress19_psfc1SF-C-Egress19,Egress19,10,0
292.0,sfc-ingress19egress19_psfc1,Ingress19,0,0,Ingress19-sfc-ingress19egress19_psfc1SF-A,sfc-ingress19egress19_psfc1SF-A,12,1254,sfc-ingress19egress19_psfc1SF-A-sfc-ingress19egress19_psfc1SF-B,sfc-ingress19egress19_psfc1SF-B,12,1800,sfc-ingress19egress19_psfc1SF-B-sfc-ingress19egress19_psfc1SF-C,sfc-ingress19egress19_psfc1SF-C,9,1350,sfc-ingress19egress19_psfc1SF-C-Egress19,Egress19,12,0
293.0,sfc-ingress19egress19_psfc1,Ingress19,0,0,Ingress19-sfc-ingress19egress19_psfc1SF-A,sfc-ingress19egress19_psfc1SF-A,12,1282,sfc-ingress19egress19_psfc1SF-A-sfc-ingress19egress19_psfc1SF-B,sfc-ingress19egress19_psfc1SF-B,12,1800,sfc-ingress19egress19_psfc1SF-B-sfc-ingress19egress19_psfc1SF-C,sfc-ingress19egress19_psfc1SF-C,9,1350,sfc-ingress19egress19_psfc1SF-C-Egress19,Egress19,12,0
294.0,sfc-ingress19egress19_psfc1,Ingress19,0,0,Ingress19-sfc-ingress19egress19_psfc1SF-A,sfc-ingress19egress19_psfc1SF-A,10,1009,sfc-ingress19egress19_psfc1SF-A-sfc-ingress19egress19_psfc1SF-B,sfc-ingress19egress19_psfc1SF-B,10,1500,sfc-ingress19egress19_psfc1SF-B-sfc-ingress19egress19_psfc1SF-C,sfc-ingress19egress19_psfc1SF-C,7,1050,sfc-ingress19egress19_psfc1SF-C-Egress19,Egress19,9,0
295.0,sfc-ingress19egress19_psfc1,Ingress19,0,0,Ingress19-sfc-ingress19egress19_psfc1SF-A,sfc-ingress19egress19_psfc1SF-A,11,1125,sfc-ingress19egress19_psfc1SF-A-sfc-ingress19egress19_psfc1SF-B,sfc-ingress19egress19_psfc1SF-B,11,1650,sfc-ingress19egress19_psfc1SF-B-sfc-ingress19egress19_psfc1SF-C,sfc-ingress19egress19_psfc1SF-C,8,1200,sfc-ingress19egress19_psfc1SF-C-Egress19,Egress19,10,0
296.0,sfc-ingress19egress19_psfc1,Ingress19,0,0,Ingress19-sfc-ingress19egress19_psfc1SF-A,sfc-ingress19egress19_psfc1SF-A,10,1056,sfc-ingress19egress19_psfc1SF-A-sfc-ingress19egress19_psfc1SF-B,sfc-ingress19egress19_psfc1SF-B,10,1500,sfc-ingress19egress19_psfc1SF-B-sfc-ingress19egress19_psfc1SF-C,sfc-ingress19egress19_psfc1SF-C,7,1050,sfc-ingress19egress19_psfc1SF-C-Egress19,Egress19,9,0
297.0,sfc-ingress19egress19_psfc1,Ingress19,0,0,Ingress19-sfc-ingress19egress19_psfc1SF-A,sfc-ingress19egress19_psfc1SF-A,10,1021,sfc-ingress19egress19_psfc1SF-A-sfc-ingress19egress19_psfc1SF-B,sfc-ingress19egress19_psfc1SF-B,10,1500,sfc-ingress19egress19_psfc1SF-B-sfc-ingress19egress19_psfc1SF-C,sfc-ingress19egress19_psfc1SF-C,7,1050,sfc-ingress19egress19_psfc1SF-C-Egress19,Egress19,9,0
298.0,sfc-ingress19egress19_psfc1,Ingress19,0,0,Ingress19-sfc-ingress19egress19_psfc1SF-A,sfc-ingress19egress19_psfc1SF-A,10,1020,sfc-ingress19egress19_psfc1SF-A-sfc-ingress19egress19_psfc1SF-B,sfc-ingress19egress19_psfc1SF-B,10,1500,sfc-ingress19egress19_psfc1SF-B-sfc-ingress19egress19_psfc1SF-C,sfc-ingress19egress19_psfc1SF-C,7,1050,sfc-ingress19egress19_psfc1SF-C-Egress19,Egress19,9,0
299.0,sfc-ingress19egress19_psfc1,Ingress19,0,0,Ingress19-sfc-ingress19egress19_psfc1SF-A,sfc-ingress19egress19_psfc1SF-A,13,1372,sfc-ingress19egress19_psfc1SF-A-sfc-ingress19egress19_psfc1SF-B,sfc-ingress19egress19_psfc1SF-B,13,1950,sfc-ingress19egress19_psfc1SF-B-sfc-ingress19egress19_psfc1SF-C,sfc-ingress19egress19_psfc1SF-C,9,1350,sfc-ingress19egress19_psfc1SF-C-Egress19,Egress19,12,0
300.0,sfc-ingress19egress19_psfc1,Ingress19,0,0,Ingress19-sfc-ingress19egress19_psfc1SF-A,sfc-ingress19egress19_psfc1SF-A,13,1315,sfc-ingress19egress19_psfc1SF-A-sfc-ingress19egress19_psfc1SF-B,sfc-ingress19egress19_psfc1SF-B,13,1950,sfc-ingress19egress19_psfc1SF-B-sfc-ingress19egress19_psfc1SF-C,sfc-ingress19egress19_psfc1SF-C,9,1350,sfc-ingress19egress19_psfc1SF-C-Egress19,Egress19,12,0
301.0,sfc-ingress19egress19_psfc1,Ingress19,0,0,Ingress19-sfc-ingress19egress19_psfc1SF-A,sfc-ingress19egress19_psfc1SF-A,12,1236,sfc-ingress19egress19_psfc1SF-A-sfc-ingress19egress19_psfc1SF-B,sfc-ingress19egress19_psfc1SF-B,12,1800,sfc-ingress19egress19_psfc1SF-B-sfc-ingress19egress19_psfc1SF-C,sfc-ingress19egress19_psfc1SF-C,9,1350,sfc-ingress19egress19_psfc1SF-C-Egress19,Egress19,12,0
302.0,sfc-ingress19egress19_psfc1,Ingress19,0,0,Ingress19-sfc-ingress19egress19_psfc1SF-A,sfc-ingress19egress19_psfc1SF-A,10,1008,sfc-ingress19egress19_psfc1SF-A-sfc-ingress19egress19_psfc1SF-B,sfc-ingress19egress19_psfc1SF-B,10,1500,sfc-ingress19egress19_psfc1SF-B-sfc-ingress19egress19_psfc1SF-C,sfc-ingress19egress19_psfc1SF-C,7,1050,sfc-ingress19egress19_psfc1SF-C-Egress19,Egress19,9,0
303.0,sfc-ingress19egress19_psfc1,Ingress19,0,0,Ingress19-sfc-ingress19egress19_psfc1SF-A,sfc-ingress19egress19_psfc1SF-A,13,1360,sfc-ingress19egress19_psfc1SF-A-sfc-ingress19egress19_psfc1SF-B,sfc-ingress19egress19_psfc1SF-B,13,1950,sfc-ingress19egress19_psfc1SF-B-sfc-ingress19egress19_psfc1SF-C,sfc-ingress19egress19_psfc1SF-C,9,1350,sfc-ingress19egress19_psfc1SF-C-Egress19,Egress19,12,0
304.0,sfc-ingress19egress19_psfc1,Ingress19,0,0,Ingress19-sfc-ingress19egress19_psfc1SF-A,sfc-ingress19egress19_psfc1SF-A,12,1252,sfc-ingress19egress19_psfc1SF-A-sfc-ingress19egress19_psfc1SF-B,sfc-ingress19egress19_psfc1SF-B,12,1800,sfc-ingress19egress19_psfc1SF-B-sfc-ingress19egress19_psfc1SF-C,sfc-ingress19egress19_psfc1SF-C,9,1350,sfc-ingress19egress19_psfc1SF-C-Egress19,Egress19,12,0
305.0,sfc-ingress19egress19_psfc1,Ingress19,0,0,Ingress19-sfc-ingress19egress19_psfc1SF-A,sfc-ingress19egress19_psfc1SF-A,13,1348,sfc-ingress19egress19_psfc1SF-A-sfc-ingress19egress19_psfc1SF-B,sfc-ingress19egress19_psfc1SF-B,13,1950,sfc-ingress19egress19_psfc1SF-B-sfc-ingress19egress19_psfc1SF-C,sfc-ingress19egress19_psfc1SF-C,9,1350,sfc-ingress19egress19_psfc1SF-C-Egress19,Egress19,12,0
306.0,sfc-ingress19egress19_psfc1,Ingress19,0,0,Ingress19-sfc-ingress19egress19_psfc1SF-A,sfc-ingress19egress19_psfc1SF-A,14,1414,sfc-ingress19egress19_psfc1SF-A-sfc-ingress19egress19_psfc1SF-B,sfc-ingress19egress19_psfc1SF-B,14,2100,sfc-ingress19egress19_psfc1SF-B-sfc-ingress19egress19_psfc1SF-C,sfc-ingress19egress19_psfc1SF-C,10,1500,sfc-ingress19egress19_psfc1SF-C-Egress19,Egress19,13,0
307.0,sfc-ingress19egress19_psfc1,Ingress19,0,0,Ingress19-sfc-ingress19egress19_psfc1SF-A,sfc-ingress19egress19_psfc1SF-A,9,987,sfc-ingress19egress19_psfc1SF-A-sfc-ingress19egress19_psfc1SF-B,sfc-ingress19egress19_psfc1SF-B,9,1350,sfc-ingress19egress19_psfc1SF-B-sfc-ingress19egress19_psfc1SF-C,sfc-ingress19egress19_psfc1SF-C,6,900,sfc-ingress19egress19_psfc1SF-C-Egress19,Egress19,8,0
308.0,sfc-ingress19egress19_psfc1,Ingress19,0,0,Ingress19-sfc-ingress19egress19_psfc1SF-A,sfc-ingress19egress19_psfc1SF-A,11,1162,sfc-ingress19egress19_psfc1SF-A-sfc-ingress19egress19_psfc1SF-B,sfc-ingress19egress19_psfc1SF-B,11,1650,sfc-ingress19egress19_psfc1SF-B-sfc-ingress19egress19_psfc1SF-C,sfc-ingress19egress19_psfc1SF-C,8,1200,sfc-ingress19egress19_psfc1SF-C-Egress19,Egress19,10,0
309.0,sfc-ingress19egress19_psfc1,Ingress19,0,0,Ingress19-sfc-ingress19egress19_psfc1SF-A,sfc-ingress19egress19_psfc1SF-A,11,1128,sfc-ingress19egress19_psfc1SF-A-sfc-ingress19egress19_psfc1SF-B,sfc-ingress19egress19_psfc1SF-B,11,1650,sfc-ingress19egress19_psfc1SF-B-sfc-ingress19egress19_psfc1SF-C,sfc-ingress19egress19_psfc1SF-C,8,1200,sfc-ingress19egress19_psfc1SF-C-Egress19,Egress19,10,0
310.0,sfc-ingress19egress19_psfc1,Ingress19,0,0,Ingress19-sfc-ingress19egress19_psfc1SF-A,sfc-ingress19egress19_psfc1SF-A,13,1375,sfc-ingress19egress19_psfc1SF-A-sfc-ingress19egress19_psfc1SF-B,sfc-ingress19egress19_psfc1SF-B,13,1950,sfc-ingress19egress19_psfc1SF-B-sfc-ingress19egress19_psfc1SF-C,sfc-ingress19egress19_psfc1SF-C,9,1350,sfc-ingress19egress19_psfc1SF-C-Egress19,Egress19,12,0
311.0,sfc-ingress19egress19_psfc1,Ingress19,0,0,Ingress19-sfc-ingress19egress19_psfc1SF-A,sfc-ingress19egress19_psfc1SF-A,14,1436,sfc-ingress19egress19_psfc1SF-A-sfc-ingress19egress19_psfc1SF-B,sfc-ingress19egress19_psfc1SF-B,14,2100,sfc-ingress19egress19_psfc1SF-B-sfc-ingress19egress19_psfc1SF-C,sfc-ingress19egress19_psfc1SF-C,10,1500,sfc-ingress19egress19_psfc1SF-C-Egress19,Egress19,13,0
312.0,sfc-ingress19egress19_psfc1,Ingress19,0,0,Ingress19-sfc-ingress19egress19_psfc1SF-A,sfc-ingress19egress19_psfc1SF-A,10,1074,sfc-ingress19egress19_psfc1SF-A-sfc-ingress19egress19_psfc1SF-B,sfc-ingress19egress19_psfc1SF-B,10,1500,sfc-ingress19egress19_psfc1SF-B-sfc-ingress19egress19_psfc1SF-C,sfc-ingress19egress19_psfc1SF-C,7,1050,sfc-ingress19egress19_psfc1SF-C-Egress19,Egress19,9,0
313.0,sfc-ingress19egress19_psfc1,Ingress19,0,0,Ingress19-sfc-ingress19egress19_psfc1SF-A,sfc-ingress19egress19_psfc1SF-A,12,1270,sfc-ingress19egress19_psfc1SF-A-sfc-ingress19egress19_psfc1SF-B,sfc-ingress19egress19_psfc1SF-B,12,1800,sfc-ingress19egress19_psfc1SF-B-sfc-ingress19egress19_psfc1SF-C,sfc-ingress19egress19_psfc1SF-C,9,1350,sfc-ingress19egress19_psfc1SF-C-Egress19,Egress19,12,0
314.0,sfc-ingress19egress19_psfc1,Ingress19,0,0,Ingress19-sfc-ingress19egress19_psfc1SF-A,sfc-ingress19egress19_psfc1SF-A,9,969,sfc-ingress19egress19_psfc1SF-A-sfc-ingress19egress19_psfc1SF-B,sfc-ingress19egress19_psfc1SF-B,9,1350,sfc-ingress19egress19_psfc1SF-B-sfc-ingress19egress19_psfc1SF-C,sfc-ingress19egress19_psfc1SF-C,6,900,sfc-ingress19egress19_psfc1SF-C-Egress19,Egress19,8,0
315.0,sfc-ingress19egress19_psfc1,Ingress19,0,0,Ingress19-sfc-ingress19egress19_psfc1SF-A,sfc-ingress19egress19_psfc1SF-A,14,1411,sfc-ingress19egress19_psfc1SF-A-sfc-ingress19egress19_psfc1SF-B,sfc-ingress19egress19_psfc1SF-B,14,2100,sfc-ingress19egress19_psfc1SF-B-sfc-ingress19egress19_psfc1SF-C,sfc-ingress19egress19_psfc1SF-C,10,1500,sfc-ingress19egress19_psfc1SF-C-Egress19,Egress19,13,0
316.0,sfc-ingress19egress19_psfc1,Ingress19,0,0,Ingress19-sfc-ingress19egress19_psfc1SF-A,sfc-ingress19egress19_psfc1SF-A,11,1113,sfc-ingress19egress19_psfc1SF-A-sfc-ingress19egress19_psfc1SF-B,sfc-ingress19egress19_psfc1SF-B,11,1650,sfc-ingress19egress19_psfc1SF-B-sfc-ingress19egress19_psfc1SF-C,sfc-ingress19egress19_psfc1SF-C,8,1200,sfc-ingress19egress19_psfc1SF-C-Egress19,Egress19,10,0
317.0,sfc-ingress19egress19_psfc1,Ingress19,0,0,Ingress19-sfc-ingress19egress19_psfc1SF-A,sfc-ingress19egress19_psfc1SF-A,14,1406,sfc-ingress19egress19_psfc1SF-A-sfc-ingress19egress19_psfc1SF-B,sfc-ingress19egress19_psfc1SF-B,14,2100,sfc-ingress19egress19_psfc1SF-B-sfc-ingress19egress19_psfc1SF-C,sfc-ingress19egress19_psfc1SF-C,10,1500,sfc-ingress19egress19_psfc1SF-C-Egress19,Egress19,13,0
318.0,sfc-ingress19egress19_psfc1,Ingress19,0,0,Ingress19-sfc-ingress19egress19_psfc1SF-A,sfc-ingress19egress19_psfc1SF-A,13,1323,sfc-ingress19egress19_psfc1SF-A-sfc-ingress19egress19_psfc1SF-B,sfc-ingress19egress19_psfc1SF-B,13,1950,sfc-ingress19egress19_psfc1SF-B-sfc-ingress19egress19_psfc1SF-C,sfc-ingress19egress19_psfc1SF-C,9,1350,sfc-ingress19egress19_psfc1SF-C-Egress19,Egress19,12,0
319.0,sfc-ingress19egress19_psfc1,Ingress19,0,0,Ingress19-sfc-ingress19egress19_psfc1SF-A,sfc-ingress19egress19_psfc1SF-A,12,1224,sfc-ingress19egress19_psfc1SF-A-sfc-ingress19egress19_psfc1SF-B,sfc-ingress19egress19_psfc1SF-B,12,1800,sfc-ingress19egress19_psfc1SF-B-sfc-ingress19egress19_psfc1SF-C,sfc-ingress19egress19_psfc1SF-C,9,1350,sfc-ingress19egress19_psfc1SF-C-Egress19,Egress19,12,0
320.0,sfc-ingress19egress19_psfc1,Ingress19,0,0,Ingress19-sfc-ingress19egress19_psfc1SF-A,sfc-ingress19egress19_psfc1SF-A,11,1132,sfc-ingress19egress19_psfc1SF-A-sfc-ingress19egress19_psfc1SF-B,sfc-ingress19egress19_psfc1SF-B,11,1650,sfc-ingress19egress19_psfc1SF-B-sfc-ingress19egress19_psfc1SF-C,sfc-ingress19egress19_psfc1SF-C,8,1200,sfc-ingress19egress19_psfc1SF-C-Egress19,Egress19,10,0
321.0,sfc-ingress19egress19_psfc1,Ingress19,0,0,Ingress19-sfc-ingress19egress19_psfc1SF-A,sfc-ingress19egress19_psfc1SF-A,13,1343,sfc-ingress19egress19_psfc1SF-A-sfc-ingress19egress19_psfc1SF-B,sfc-ingress19egress19_psfc1SF-B,13,1950,sfc-ingress19egress19_psfc1SF-B-sfc-ingress19egress19_psfc1SF-C,sfc-ingress19egress19_psfc1SF-C,9,1350,sfc-ingress19egress19_psfc1SF-C-Egress19,Egress19,12,0
322.0,sfc-ingress19egress19_psfc1,Ingress19,0,0,Ingress19-sfc-ingress19egress19_psfc1SF-A,sfc-ingress19egress19_psfc1SF-A,13,1319,sfc-ingress19egress19_psfc1SF-A-sfc-ingress19egress19_psfc1SF-B,sfc-ingress19egress19_psfc1SF-B,13,1950,sfc-ingress19egress19_psfc1SF-B-sfc-ingress19egress19_psfc1SF-C,sfc-ingress19egress19_psfc1SF-C,9,1350,sfc-ingress19egress19_psfc1SF-C-Egress19,Egress19,12,0
323.0,sfc-ingress19egress19_psfc1,Ingress19,0,0,Ingress19-sfc-ingress19egress19_psfc1SF-A,sfc-ingress19egress19_psfc1SF-A,12,1234,sfc-ingress19egress19_psfc1SF-A-sfc-ingress19egress19_psfc1SF-B,sfc-ingress19egress19_psfc1SF-B,12,1800,sfc-ingress19egress19_psfc1SF-B-sfc-ingress19egress19_psfc1SF-C,sfc-ingress19egress19_psfc1SF-C,9,1350,sfc-ingress19egress19_psfc1SF-C-Egress19,Egress19,12,0
324.0,sfc-ingress19egress19_psfc1,Ingress19,0,0,Ingress19-sfc-ingress19egress19_psfc1SF-A,sfc-ingress19egress19_psfc1SF-A,12,1255,sfc-ingress19egress19_psfc1SF-A-sfc-ingress19egress19_psfc1SF-B,sfc-ingress19egress19_psfc1SF-B,12,1800,sfc-ingress19egress19_psfc1SF-B-sfc-ingress19egress19_psfc1SF-C,sfc-ingress19egress19_psfc1SF-C,9,1350,sfc-ingress19egress19_psfc1SF-C-Egress19,Egress19,12,0
325.0,sfc-ingress19egress19_psfc1,Ingress19,0,0,Ingress19-sfc-ingress19egress19_psfc1SF-A,sfc-ingress19egress19_psfc1SF-A,14,1438,sfc-ingress19egress19_psfc1SF-A-sfc-ingress19egress19_psfc1SF-B,sfc-ingress19egress19_psfc1SF-B,14,2100,sfc-ingress19egress19_psfc1SF-B-sfc-ingress19egress19_psfc1SF-C,sfc-ingress19egress19_psfc1SF-C,10,1500,sfc-ingress19egress19_psfc1SF-C-Egress19,Egress19,13,0
326.0,sfc-ingress19egress19_psfc1,Ingress19,0,0,Ingress19-sfc-ingress19egress19_psfc1SF-A,sfc-ingress19egress19_psfc1SF-A,10,1017,sfc-ingress19egress19_psfc1SF-A-sfc-ingress19egress19_psfc1SF-B,sfc-ingress19egress19_psfc1SF-B,10,1500,sfc-ingress19egress19_psfc1SF-B-sfc-ingress19egress19_psfc1SF-C,sfc-ingress19egress19_psfc1SF-C,7,1050,sfc-ingress19egress19_psfc1SF-C-Egress19,Egress19,9,0
