time(s),target_sfc,Ingress,InitialRequestSize,Transmission1(MB),VM1,cloudlet.1(MI),Transmission2(MB),VM2,cloudlet.2(MI),Transmission3(MB),VM3,cloudlet.3(MI),Transmission4(MB),Egress,latency_demand(s)
216.0,sfc-ingress1egress1,Ingress1,12,12,SF-A,1231,12,SF-B,1800,4,SF-C,1800,12,Egress1,10.0
217.0,sfc-ingress1egress1,Ingress1,7,7,SF-A,702,7,SF-B,1050,2,SF-C,900,6,Egress1,10.0
218.0,sfc-ingress1egress1,Ingress1,14,14,SF-A,1427,14,SF-B,2100,4,SF-C,1800,12,Egress1,10.0
219.0,sfc-ingress1egress1,Ingress1,6,6,SF-A,685,6,SF-B,900,2,SF-C,900,6,Egress1,10.0
220.0,sfc-ingress1egress1,Ingress1,13,13,SF-A,1390,13,SF-B,1950,4,SF-C,1800,12,Egress1,10.0
221.0,sfc-ingress1egress1,Ingress1,10,10,SF-A,1036,10,SF-B,1500,3,SF-C,1350,9,Egress1,10.0
222.0,sfc-ingress1egress1,Ingress1,14,14,SF-A,1488,14,SF-B,2100,4,SF-C,1800,12,Egress1,10.0
223.0,sfc-ingress1egress1,Ingress1,8,8,SF-A,887,8,SF-B,1200,2,SF-C,900,6,Egress1,10.0
224.0,sfc-ingress1egress1,Ingress1,8,8,SF-A,875,8,SF-B,1200,2,SF-C,900,6,Egress1,10.0
225.0,sfc-ingress1egress1,Ingress1,10,10,SF-A,1048,10,SF-B,1500,3,SF-C,1350,9,Egress1,10.0
226.0,sfc-ingress1egress1,Ingress1,9,9,SF-A,905,9,SF-B,1350,3,SF-C,1350,9,Egress1,10.0
227.0,sfc-ingress1egress1,Ingress1,14,14,SF-A,1404,14,SF-B,2100,4,SF-C,1800,12,Egress1,10.0
228.0,sfc-ingress1egress1,Ingress1,9,9,SF-A,900,9,SF-B,1350,3,SF-C,1350,9,Egress1,10.0
229.0,sfc-ingress1egress1,Ingress1,11,11,SF-A,1109,11,SF-B,1650,3,SF-C,1350,9,Egress1,10.0
230.0,sfc-ingress1egress1,Ingress1,13,13,SF-A,1371,13,SF-B,1950,4,SF-C,1800,12,Egress1,10.0
231.0,sfc-ingress1egress1,Ingress1,9,9,SF-A,974,9,SF-B,1350,3,SF-C,1350,9,Egress1,10.0
232.0,sfc-ingress1egress1,Ingress1,13,13,SF-A,1345,13,SF-B,1950,4,SF-C,1800,12,Egress1,10.0
233.0,sfc-ingress1egress1,Ingress1,9,9,SF-A,964,9,SF-B,1350,3,SF-C,1350,9,Egress1,10.0
234.0,sfc-ingress1egress1,Ingress1,14,14,SF-A,1495,14,SF-B,2100,4,SF-C,1800,12,Egress1,10.0
235.0,sfc-ingress1egress1,Ingress1,8,8,SF-A,892,8,SF-B,1200,2,SF-C,900,6,Egress1,10.0
236.0,sfc-ingress1egress1,Ingress1,14,14,SF-A,1404,14,SF-B,2100,4,SF-C,1800,12,Egress1,10.0
237.0,sfc-ingress1egress1,Ingress1,9,9,SF-A,931,9,SF-B,1350,3,SF-C,1350,9,Egress1,10.0
238.0,sfc-ingress1egress1,Ingress1,10,10,SF-A,1084,10,SF-B,1500,3,SF-C,1350,9,Egress1,10.0
239.0,sfc-ingress1egress1,Ingress1,6,6,SF-A,671,6,SF-B,900,2,SF-C,900,6,Egress1,10.0
240.0,sfc-ingress1egress1,Ingress1,6,6,SF-A,691,6,SF-B,900,2,SF-C,900,6,Egress1,10.0
241.0,sfc-ingress1egress1,Ingress1,8,8,SF-A,826,8,SF-B,1200,2,SF-C,900,6,Egress1,10.0
242.0,sfc-ingress1egress1,Ingress1,12,12,SF-A,1204,12,SF-B,1800,4,SF-C,1800,12,Egress1,10.0
243.0,sfc-ingress1egress1,Ingress1,14,14,SF-A,1452,14,SF-B,2100,4,SF-C,1800,12,Egress1,10.0
244.0,sfc-ingress1egress1,Ingress1,12,12,SF-A,1273,12,SF-B,1800,4,SF-C,1800,12,Egress1,10.0
245.0,sfc-ingress1egress1,Ingress1,9,9,SF-A,913,9,SF-B,1350,3,SF-C,1350,9,Egress1,10.0
246.0,sfc-ingress1egress1,Ingress1,7,7,SF-A,757,7,SF-B,1050,2,SF-C,900,6,Egress1,10.0
247.0,sfc-ingress1egress1,Ingress1,9,9,SF-A,900,9,SF-B,1350,3,SF-C,1350,9,Egress1,10.0
248.0,sfc-ingress1egress1,Ingress1,11,11,SF-A,1134,11,SF-B,1650,3,SF-C,1350,9,Egress1,10.0
249.0,sfc-ingress1egress1,Ingress1,11,11,SF-A,1136,11,SF-B,1650,3,SF-C,1350,9,Egress1,10.0
250.0,sfc-ingress1egress1,Ingress1,7,7,SF-A,766,7,SF-B,1050,2,SF-C,900,6,Egress1,10.0
251.0,sfc-ingress1egress1,Ingress1,8,8,SF-A,802,8,SF-B,1200,2,SF-C,900,6,Egress1,10.0
252.0,sfc-ingress1egress1,Ingress1,9,9,SF-A,997,9,SF-B,1350,3,SF-C,1350,9,Egress1,10.0
253.0,sfc-ingress1egress1,Ingress1,8,8,SF-A,836,8,SF-B,1200,2,SF-C,900,6,Egress1,10.0
254.0,sfc-ingress1egress1,Ingress1,6,6,SF-A,692,6,SF-B,900,2,SF-C,900,6,Egress1,10.0
255.0,sfc-ingress1egress1,Ingress1,12,12,SF-A,1285,12,SF-B,1800,4,SF-C,1800,12,Egress1,10.0
256.0,sfc-ingress1egress1,Ingress1,6,6,SF-A,609,6,SF-B,900,2,SF-C,900,6,Egress1,10.0
257.0,sfc-ingress1egress1,Ingress1,14,14,SF-A,1433,14,SF-B,2100,4,SF-C,1800,12,Egress1,10.0
258.0,sfc-ingress1egress1,Ingress1,13,13,SF-A,1314,13,SF-B,1950,4,SF-C,1800,12,Egress1,10.0
259.0,sfc-ingress1egress1,Ingress1,6,6,SF-A,674,6,SF-B,900,2,SF-C,900,6,Egress1,10.0
260.0,sfc-ingress1egress1,Ingress1,11,11,SF-A,1199,11,SF-B,1650,3,SF-C,1350,9,Egress1,10.0
261.0,sfc-ingress1egress1,Ingress1,13,13,SF-A,1305,13,SF-B,1950,4,SF-C,1800,12,Egress1,10.0
262.0,sfc-ingress1egress1,Ingress1,12,12,SF-A,1245,12,SF-B,1800,4,SF-C,1800,12,Egress1,10.0
263.0,sfc-ingress1egress1,Ingress1,11,11,SF-A,1139,11,SF-B,1650,3,SF-C,1350,9,Egress1,10.0
264.0,sfc-ingress1egress1,Ingress1,10,10,SF-A,1048,10,SF-B,1500,3,SF-C,1350,9,Egress1,10.0
265.0,sfc-ingress1egress1,Ingress1,10,10,SF-A,1020,10,SF-B,1500,3,SF-C,1350,9,Egress1,10.0
266.0,sfc-ingress1egress1,Ingress1,14,14,SF-A,1492,14,SF-B,2100,4,SF-C,1800,12,Egress1,10.0
267.0,sfc-ingress1egress1,Ingress1,8,8,SF-A,836,8,SF-B,1200,2,SF-C,900,6,Egress1,10.0
268.0,sfc-ingress1egress1,Ingress1,12,12,SF-A,1211,12,SF-B,1800,4,SF-C,1800,12,Egress1,10.0
269.0,sfc-ingress1egress1,Ingress1,12,12,SF-A,1246,12,SF-B,1800,4,SF-C,1800,12,Egress1,10.0
270.0,sfc-ingress1egress1,Ingress1,12,12,SF-A,1269,12,SF-B,1800,4,SF-C,1800,12,Egress1,10.0
271.0,sfc-ingress1egress1,Ingress1,8,8,SF-A,838,8,SF-B,1200,2,SF-C,900,6,Egress1,10.0
272.0,sfc-ingress1egress1,Ingress1,7,7,SF-A,757,7,SF-B,1050,2,SF-C,900,6,Egress1,10.0
273.0,sfc-ingress1egress1,Ingress1,10,10,SF-A,1037,10,SF-B,1500,3,SF-C,1350,9,Egress1,10.0
274.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,527,5,SF-B,750,1,SF-C,450,3,Egress1,10.0
275.0,sfc-ingress1egress1,Ingress1,11,11,SF-A,1181,11,SF-B,1650,3,SF-C,1350,9,Egress1,10.0
276.0,sfc-ingress1egress1,Ingress1,6,6,SF-A,652,6,SF-B,900,2,SF-C,900,6,Egress1,10.0
277.0,sfc-ingress1egress1,Ingress1,11,11,SF-A,1158,11,SF-B,1650,3,SF-C,1350,9,Egress1,10.0
278.0,sfc-ingress1egress1,Ingress1,10,10,SF-A,1085,10,SF-B,1500,3,SF-C,1350,9,Egress1,10.0
279.0,sfc-ingress1egress1,Ingress1,8,8,SF-A,861,8,SF-B,1200,2,SF-C,900,6,Egress1,10.0
280.0,sfc-ingress1egress1,Ingress1,11,11,SF-A,1128,11,SF-B,1650,3,SF-C,1350,9,Egress1,10.0
281.0,sfc-ingress1egress1,Ingress1,8,8,SF-A,882,8,SF-B,1200,2,SF-C,900,6,Egress1,10.0
282.0,sfc-ingress1egress1,Ingress1,12,12,SF-A,1205,12,SF-B,1800,4,SF-C,1800,12,Egress1,10.0
283.0,sfc-ingress1egress1,Ingress1,13,13,SF-A,1342,13,SF-B,1950,4,SF-C,1800,12,Egress1,10.0
284.0,sfc-ingress1egress1,Ingress1,12,12,SF-A,1285,12,SF-B,1800,4,SF-C,1800,12,Egress1,10.0
285.0,sfc-ingress1egress1,Ingress1,7,7,SF-A,701,7,SF-B,1050,2,SF-C,900,6,Egress1,10.0
286.0,sfc-ingress1egress1,Ingress1,9,9,SF-A,964,9,SF-B,1350,3,SF-C,1350,9,Egress1,10.0
287.0,sfc-ingress1egress1,Ingress1,7,7,SF-A,758,7,SF-B,1050,2,SF-C,900,6,Egress1,10.0
288.0,sfc-ingress1egress1,Ingress1,8,8,SF-A,825,8,SF-B,1200,2,SF-C,900,6,Egress1,10.0
289.0,sfc-ingress1egress1,Ingress1,10,10,SF-A,1069,10,SF-B,1500,3,SF-C,1350,9,Egress1,10.0
290.0,sfc-ingress1egress1,Ingress1,11,11,SF-A,1139,11,SF-B,1650,3,SF-C,1350,9,Egress1,10.0
291.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,553,5,SF-B,750,1,SF-C,450,3,Egress1,10.0
292.0,sfc-ingress1egress1,Ingress1,11,11,SF-A,1197,11,SF-B,1650,3,SF-C,1350,9,Egress1,10.0
293.0,sfc-ingress1egress1,Ingress1,11,11,SF-A,1175,11,SF-B,1650,3,SF-C,1350,9,Egress1,10.0
294.0,sfc-ingress1egress1,Ingress1,13,13,SF-A,1301,13,SF-B,1950,4,SF-C,1800,12,Egress1,10.0
295.0,sfc-ingress1egress1,Ingress1,11,11,SF-A,1119,11,SF-B,1650,3,SF-C,1350,9,Egress1,10.0
296.0,sfc-ingress1egress1,Ingress1,8,8,SF-A,876,8,SF-B,1200,2,SF-C,900,6,Egress1,10.0
297.0,sfc-ingress1egress1,Ingress1,7,7,SF-A,775,7,SF-B,1050,2,SF-C,900,6,Egress1,10.0
298.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,524,5,SF-B,750,1,SF-C,450,3,Egress1,10.0
299.0,sfc-ingress1egress1,Ingress1,9,9,SF-A,902,9,SF-B,1350,3,SF-C,1350,9,Egress1,10.0
300.0,sfc-ingress1egress1,Ingress1,8,8,SF-A,831,8,SF-B,1200,2,SF-C,900,6,Egress1,10.0
301.0,sfc-ingress1egress1,Ingress1,7,7,SF-A,736,7,SF-B,1050,2,SF-C,900,6,Egress1,10.0
302.0,sfc-ingress1egress1,Ingress1,9,9,SF-A,971,9,SF-B,1350,3,SF-C,1350,9,Egress1,10.0
303.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,513,5,SF-B,750,1,SF-C,450,3,Egress1,10.0
304.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,539,5,SF-B,750,1,SF-C,450,3,Egress1,10.0
305.0,sfc-ingress1egress1,Ingress1,8,8,SF-A,819,8,SF-B,1200,2,SF-C,900,6,Egress1,10.0
306.0,sfc-ingress1egress1,Ingress1,9,9,SF-A,938,9,SF-B,1350,3,SF-C,1350,9,Egress1,10.0
307.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,520,5,SF-B,750,1,SF-C,450,3,Egress1,10.0
308.0,sfc-ingress1egress1,Ingress1,11,11,SF-A,1111,11,SF-B,1650,3,SF-C,1350,9,Egress1,10.0
309.0,sfc-ingress1egress1,Ingress1,13,13,SF-A,1319,13,SF-B,1950,4,SF-C,1800,12,Egress1,10.0
310.0,sfc-ingress1egress1,Ingress1,12,12,SF-A,1260,12,SF-B,1800,4,SF-C,1800,12,Egress1,10.0
311.0,sfc-ingress1egress1,Ingress1,6,6,SF-A,679,6,SF-B,900,2,SF-C,900,6,Egress1,10.0
312.0,sfc-ingress1egress1,Ingress1,7,7,SF-A,762,7,SF-B,1050,2,SF-C,900,6,Egress1,10.0
313.0,sfc-ingress1egress1,Ingress1,10,10,SF-A,1015,10,SF-B,1500,3,SF-C,1350,9,Egress1,10.0
314.0,sfc-ingress1egress1,Ingress1,9,9,SF-A,912,9,SF-B,1350,3,SF-C,1350,9,Egress1,10.0
315.0,sfc-ingress1egress1,Ingress1,7,7,SF-A,765,7,SF-B,1050,2,SF-C,900,6,Egress1,10.0
316.0,sfc-ingress1egress1,Ingress1,8,8,SF-A,884,8,SF-B,1200,2,SF-C,900,6,Egress1,10.0
317.0,sfc-ingress1egress1,Ingress1,10,10,SF-A,1011,10,SF-B,1500,3,SF-C,1350,9,Egress1,10.0
318.0,sfc-ingress1egress1,Ingress1,11,11,SF-A,1173,11,SF-B,1650,3,SF-C,1350,9,Egress1,10.0
319.0,sfc-ingress1egress1,Ingress1,14,14,SF-A,1483,14,SF-B,2100,4,SF-C,1800,12,Egress1,10.0
320.0,sfc-ingress1egress1,Ingress1,12,12,SF-A,1217,12,SF-B,1800,4,SF-C,1800,12,Egress1,10.0
321.0,sfc-ingress1egress1,Ingress1,11,11,SF-A,1137,11,SF-B,1650,3,SF-C,1350,9,Egress1,10.0
322.0,sfc-ingress1egress1,Ingress1,7,7,SF-A,708,7,SF-B,1050,2,SF-C,900,6,Egress1,10.0
323.0,sfc-ingress1egress1,Ingress1,11,11,SF-A,1161,11,SF-B,1650,3,SF-C,1350,9,Egress1,10.0
324.0,sfc-ingress1egress1,Ingress1,10,10,SF-A,1002,10,SF-B,1500,3,SF-C,1350,9,Egress1,10.0
325.0,sfc-ingress1egress1,Ingress1,14,14,SF-A,1497,14,SF-B,2100,4,SF-C,1800,12,Egress1,10.0
326.0,sfc-ingress1egress1,Ingress1,12,12,SF-A,1262,12,SF-B,1800,4,SF-C,1800,12,Egress1,10.0
327.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,592,5,SF-B,750,1,SF-C,450,3,Egress1,10.0
328.0,sfc-ingress1egress1,Ingress1,10,10,SF-A,1055,10,SF-B,1500,3,SF-C,1350,9,Egress1,10.0
329.0,sfc-ingress1egress1,Ingress1,10,10,SF-A,1095,10,SF-B,1500,3,SF-C,1350,9,Egress1,10.0
330.0,sfc-ingress1egress1,Ingress1,13,13,SF-A,1397,13,SF-B,1950,4,SF-C,1800,12,Egress1,10.0
331.0,sfc-ingress1egress1,Ingress1,9,9,SF-A,985,9,SF-B,1350,3,SF-C,1350,9,Egress1,10.0
332.0,sfc-ingress1egress1,Ingress1,13,13,SF-A,1363,13,SF-B,1950,4,SF-C,1800,12,Egress1,10.0
333.0,sfc-ingress1egress1,Ingress1,14,14,SF-A,1482,14,SF-B,2100,4,SF-C,1800,12,Egress1,10.0
334.0,sfc-ingress1egress1,Ingress1,11,11,SF-A,1176,11,SF-B,1650,3,SF-C,1350,9,Egress1,10.0
335.0,sfc-ingress1egress1,Ingress1,10,10,SF-A,1058,10,SF-B,1500,3,SF-C,1350,9,Egress1,10.0
336.0,sfc-ingress1egress1,Ingress1,6,6,SF-A,669,6,SF-B,900,2,SF-C,900,6,Egress1,10.0
337.0,sfc-ingress1egress1,Ingress1,10,10,SF-A,1012,10,SF-B,1500,3,SF-C,1350,9,Egress1,10.0
338.0,sfc-ingress1egress1,Ingress1,6,6,SF-A,605,6,SF-B,900,2,SF-C,900,6,Egress1,10.0
339.0,sfc-ingress1egress1,Ingress1,6,6,SF-A,652,6,SF-B,900,2,SF-C,900,6,Egress1,10.0
340.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,516,5,SF-B,750,1,SF-C,450,3,Egress1,10.0
341.0,sfc-ingress1egress1,Ingress1,10,10,SF-A,1090,10,SF-B,1500,3,SF-C,1350,9,Egress1,10.0
342.0,sfc-ingress1egress1,Ingress1,8,8,SF-A,897,8,SF-B,1200,2,SF-C,900,6,Egress1,10.0
343.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,579,5,SF-B,750,1,SF-C,450,3,Egress1,10.0
344.0,sfc-ingress1egress1,Ingress1,11,11,SF-A,1102,11,SF-B,1650,3,SF-C,1350,9,Egress1,10.0
345.0,sfc-ingress1egress1,Ingress1,6,6,SF-A,621,6,SF-B,900,2,SF-C,900,6,Egress1,10.0
346.0,sfc-ingress1egress1,Ingress1,13,13,SF-A,1301,13,SF-B,1950,4,SF-C,1800,12,Egress1,10.0
347.0,sfc-ingress1egress1,Ingress1,8,8,SF-A,890,8,SF-B,1200,2,SF-C,900,6,Egress1,10.0
348.0,sfc-ingress1egress1,Ingress1,7,7,SF-A,750,7,SF-B,1050,2,SF-C,900,6,Egress1,10.0
349.0,sfc-ingress1egress1,Ingress1,6,6,SF-A,636,6,SF-B,900,2,SF-C,900,6,Egress1,10.0
350.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,537,5,SF-B,750,1,SF-C,450,3,Egress1,10.0
351.0,sfc-ingress1egress1,Ingress1,6,6,SF-A,639,6,SF-B,900,2,SF-C,900,6,Egress1,10.0
352.0,sfc-ingress1egress1,Ingress1,13,13,SF-A,1379,13,SF-B,1950,4,SF-C,1800,12,Egress1,10.0
353.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,596,5,SF-B,750,1,SF-C,450,3,Egress1,10.0
354.0,sfc-ingress1egress1,Ingress1,9,9,SF-A,901,9,SF-B,1350,3,SF-C,1350,9,Egress1,10.0
355.0,sfc-ingress1egress1,Ingress1,11,11,SF-A,1175,11,SF-B,1650,3,SF-C,1350,9,Egress1,10.0
356.0,sfc-ingress1egress1,Ingress1,10,10,SF-A,1072,10,SF-B,1500,3,SF-C,1350,9,Egress1,10.0
357.0,sfc-ingress1egress1,Ingress1,8,8,SF-A,899,8,SF-B,1200,2,SF-C,900,6,Egress1,10.0
358.0,sfc-ingress1egress1,Ingress1,13,13,SF-A,1305,13,SF-B,1950,4,SF-C,1800,12,Egress1,10.0
359.0,sfc-ingress1egress1,Ingress1,11,11,SF-A,1119,11,SF-B,1650,3,SF-C,1350,9,Egress1,10.0
360.0,sfc-ingress1egress1,Ingress1,13,13,SF-A,1317,13,SF-B,1950,4,SF-C,1800,12,Egress1,10.0
361.0,sfc-ingress1egress1,Ingress1,6,6,SF-A,657,6,SF-B,900,2,SF-C,900,6,Egress1,10.0
362.0,sfc-ingress1egress1,Ingress1,8,8,SF-A,881,8,SF-B,1200,2,SF-C,900,6,Egress1,10.0
363.0,sfc-ingress1egress1,Ingress1,8,8,SF-A,885,8,SF-B,1200,2,SF-C,900,6,Egress1,10.0
364.0,sfc-ingress1egress1,Ingress1,9,9,SF-A,925,9,SF-B,1350,3,SF-C,1350,9,Egress1,10.0
365.0,sfc-ingress1egress1,Ingress1,12,12,SF-A,1251,12,SF-B,1800,4,SF-C,1800,12,Egress1,10.0
366.0,sfc-ingress1egress1,Ingress1,8,8,SF-A,899,8,SF-B,1200,2,SF-C,900,6,Egress1,10.0
367.0,sfc-ingress1egress1,Ingress1,6,6,SF-A,627,6,SF-B,900,2,SF-C,900,6,Egress1,10.0
368.0,sfc-ingress1egress1,Ingress1,13,13,SF-A,1314,13,SF-B,1950,4,SF-C,1800,12,Egress1,10.0
369.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,531,5,SF-B,750,1,SF-C,450,3,Egress1,10.0
370.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,570,5,SF-B,750,1,SF-C,450,3,Egress1,10.0
371.0,sfc-ingress1egress1,Ingress1,11,11,SF-A,1160,11,SF-B,1650,3,SF-C,1350,9,Egress1,10.0
372.0,sfc-ingress1egress1,Ingress1,8,8,SF-A,804,8,SF-B,1200,2,SF-C,900,6,Egress1,10.0
373.0,sfc-ingress1egress1,Ingress1,9,9,SF-A,978,9,SF-B,1350,3,SF-C,1350,9,Egress1,10.0
374.0,sfc-ingress1egress1,Ingress1,9,9,SF-A,900,9,SF-B,1350,3,SF-C,1350,9,Egress1,10.0
375.0,sfc-ingress1egress1,Ingress1,7,7,SF-A,713,7,SF-B,1050,2,SF-C,900,6,Egress1,10.0
376.0,sfc-ingress1egress1,Ingress1,14,14,SF-A,1485,14,SF-B,2100,4,SF-C,1800,12,Egress1,10.0
377.0,sfc-ingress1egress1,Ingress1,6,6,SF-A,692,6,SF-B,900,2,SF-C,900,6,Egress1,10.0
378.0,sfc-ingress1egress1,Ingress1,12,12,SF-A,1236,12,SF-B,1800,4,SF-C,1800,12,Egress1,10.0
379.0,sfc-ingress1egress1,Ingress1,9,9,SF-A,941,9,SF-B,1350,3,SF-C,1350,9,Egress1,10.0
380.0,sfc-ingress1egress1,Ingress1,7,7,SF-A,766,7,SF-B,1050,2,SF-C,900,6,Egress1,10.0
381.0,sfc-ingress1egress1,Ingress1,8,8,SF-A,894,8,SF-B,1200,2,SF-C,900,6,Egress1,10.0
382.0,sfc-ingress1egress1,Ingress1,13,13,SF-A,1356,13,SF-B,1950,4,SF-C,1800,12,Egress1,10.0
383.0,sfc-ingress1egress1,Ingress1,12,12,SF-A,1230,12,SF-B,1800,4,SF-C,1800,12,Egress1,10.0
384.0,sfc-ingress1egress1,Ingress1,13,13,SF-A,1347,13,SF-B,1950,4,SF-C,1800,12,Egress1,10.0
385.0,sfc-ingress1egress1,Ingress1,9,9,SF-A,994,9,SF-B,1350,3,SF-C,1350,9,Egress1,10.0
386.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,558,5,SF-B,750,1,SF-C,450,3,Egress1,10.0
387.0,sfc-ingress1egress1,Ingress1,7,7,SF-A,747,7,SF-B,1050,2,SF-C,900,6,Egress1,10.0
388.0,sfc-ingress1egress1,Ingress1,13,13,SF-A,1325,13,SF-B,1950,4,SF-C,1800,12,Egress1,10.0
389.0,sfc-ingress1egress1,Ingress1,10,10,SF-A,1071,10,SF-B,1500,3,SF-C,1350,9,Egress1,10.0
390.0,sfc-ingress1egress1,Ingress1,11,11,SF-A,1148,11,SF-B,1650,3,SF-C,1350,9,Egress1,10.0
391.0,sfc-ingress1egress1,Ingress1,6,6,SF-A,682,6,SF-B,900,2,SF-C,900,6,Egress1,10.0
392.0,sfc-ingress1egress1,Ingress1,9,9,SF-A,910,9,SF-B,1350,3,SF-C,1350,9,Egress1,10.0
393.0,sfc-ingress1egress1,Ingress1,10,10,SF-A,1044,10,SF-B,1500,3,SF-C,1350,9,Egress1,10.0
394.0,sfc-ingress1egress1,Ingress1,9,9,SF-A,959,9,SF-B,1350,3,SF-C,1350,9,Egress1,10.0
395.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,502,5,SF-B,750,1,SF-C,450,3,Egress1,10.0
396.0,sfc-ingress1egress1,Ingress1,6,6,SF-A,616,6,SF-B,900,2,SF-C,900,6,Egress1,10.0
397.0,sfc-ingress1egress1,Ingress1,11,11,SF-A,1198,11,SF-B,1650,3,SF-C,1350,9,Egress1,10.0
398.0,sfc-ingress1egress1,Ingress1,8,8,SF-A,847,8,SF-B,1200,2,SF-C,900,6,Egress1,10.0
399.0,sfc-ingress1egress1,Ingress1,11,11,SF-A,1150,11,SF-B,1650,3,SF-C,1350,9,Egress1,10.0
400.0,sfc-ingress1egress1,Ingress1,9,9,SF-A,934,9,SF-B,1350,3,SF-C,1350,9,Egress1,10.0
401.0,sfc-ingress1egress1,Ingress1,12,12,SF-A,1244,12,SF-B,1800,4,SF-C,1800,12,Egress1,10.0
402.0,sfc-ingress1egress1,Ingress1,14,14,SF-A,1490,14,SF-B,2100,4,SF-C,1800,12,Egress1,10.0
403.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,512,5,SF-B,750,1,SF-C,450,3,Egress1,10.0
404.0,sfc-ingress1egress1,Ingress1,7,7,SF-A,719,7,SF-B,1050,2,SF-C,900,6,Egress1,10.0
405.0,sfc-ingress1egress1,Ingress1,14,14,SF-A,1465,14,SF-B,2100,4,SF-C,1800,12,Egress1,10.0
406.0,sfc-ingress1egress1,Ingress1,10,10,SF-A,1072,10,SF-B,1500,3,SF-C,1350,9,Egress1,10.0
407.0,sfc-ingress1egress1,Ingress1,13,13,SF-A,1358,13,SF-B,1950,4,SF-C,1800,12,Egress1,10.0
408.0,sfc-ingress1egress1,Ingress1,10,10,SF-A,1008,10,SF-B,1500,3,SF-C,1350,9,Egress1,10.0
409.0,sfc-ingress1egress1,Ingress1,13,13,SF-A,1352,13,SF-B,1950,4,SF-C,1800,12,Egress1,10.0
410.0,sfc-ingress1egress1,Ingress1,10,10,SF-A,1040,10,SF-B,1500,3,SF-C,1350,9,Egress1,10.0
411.0,sfc-ingress1egress1,Ingress1,6,6,SF-A,654,6,SF-B,900,2,SF-C,900,6,Egress1,10.0
412.0,sfc-ingress1egress1,Ingress1,11,11,SF-A,1129,11,SF-B,1650,3,SF-C,1350,9,Egress1,10.0
413.0,sfc-ingress1egress1,Ingress1,7,7,SF-A,762,7,SF-B,1050,2,SF-C,900,6,Egress1,10.0
414.0,sfc-ingress1egress1,Ingress1,12,12,SF-A,1223,12,SF-B,1800,4,SF-C,1800,12,Egress1,10.0
415.0,sfc-ingress1egress1,Ingress1,14,14,SF-A,1475,14,SF-B,2100,4,SF-C,1800,12,Egress1,10.0
416.0,sfc-ingress1egress1,Ingress1,7,7,SF-A,767,7,SF-B,1050,2,SF-C,900,6,Egress1,10.0
417.0,sfc-ingress1egress1,Ingress1,10,10,SF-A,1074,10,SF-B,1500,3,SF-C,1350,9,Egress1,10.0
418.0,sfc-ingress1egress1,Ingress1,12,12,SF-A,1241,12,SF-B,1800,4,SF-C,1800,12,Egress1,10.0
419.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,539,5,SF-B,750,1,SF-C,450,3,Egress1,10.0
420.0,sfc-ingress1egress1,Ingress1,9,9,SF-A,937,9,SF-B,1350,3,SF-C,1350,9,Egress1,10.0
421.0,sfc-ingress1egress1,Ingress1,9,9,SF-A,962,9,SF-B,1350,3,SF-C,1350,9,Egress1,10.0
422.0,sfc-ingress1egress1,Ingress1,9,9,SF-A,922,9,SF-B,1350,3,SF-C,1350,9,Egress1,10.0
423.0,sfc-ingress1egress1,Ingress1,14,14,SF-A,1430,14,SF-B,2100,4,SF-C,1800,12,Egress1,10.0
424.0,sfc-ingress1egress1,Ingress1,12,12,SF-A,1296,12,SF-B,1800,4,SF-C,1800,12,Egress1,10.0
425.0,sfc-ingress1egress1,Ingress1,14,14,SF-A,1442,14,SF-B,2100,4,SF-C,1800,12,Egress1,10.0
426.0,sfc-ingress1egress1,Ingress1,7,7,SF-A,718,7,SF-B,1050,2,SF-C,900,6,Egress1,10.0
427.0,sfc-ingress1egress1,Ingress1,10,10,SF-A,1010,10,SF-B,1500,3,SF-C,1350,9,Egress1,10.0
428.0,sfc-ingress1egress1,Ingress1,8,8,SF-A,881,8,SF-B,1200,2,SF-C,900,6,Egress1,10.0
429.0,sfc-ingress1egress1,Ingress1,7,7,SF-A,773,7,SF-B,1050,2,SF-C,900,6,Egress1,10.0
430.0,sfc-ingress1egress1,Ingress1,11,11,SF-A,1117,11,SF-B,1650,3,SF-C,1350,9,Egress1,10.0
431.0,sfc-ingress1egress1,Ingress1,8,8,SF-A,879,8,SF-B,1200,2,SF-C,900,6,Egress1,10.0
432.0,sfc-ingress1egress1,Ingress1,10,10,SF-A,1094,10,SF-B,1500,3,SF-C,1350,9,Egress1,10.0
