atime(s), chainName, IngressNode, packetToIngress(0), WorkloadOnIngress(0), LinkToMe, SFName1, Packet_To_Me1(MB), MyWorkload1(MI), LinkToEgress, EgressNode, Packet_To_Egress2(MB), WorkloadOnEgress(0)
251.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,15,1560,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,15,0
252.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,14,1412,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,14,0
253.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,14,1434,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,14,0
254.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,12,1281,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,12,0
255.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,12,1285,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,12,0
256.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,13,1322,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,13,0
257.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,16,1676,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,16,0
258.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,13,1349,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,13,0
259.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,12,1284,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,12,0
260.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,13,1370,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,13,0
261.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,16,1606,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,16,0
262.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,14,1496,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,14,0
263.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,16,1658,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,16,0
264.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,15,1569,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,15,0
265.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,13,1384,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,13,0
266.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,17,1756,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,17,0
267.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,15,1576,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,15,0
268.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,15,1535,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,15,0
269.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,17,1796,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,17,0
270.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,16,1639,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,16,0
271.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,16,1617,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,16,0
272.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,14,1402,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,14,0
273.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,13,1385,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,13,0
274.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,17,1711,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,17,0
275.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,15,1563,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,15,0
276.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,13,1373,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,13,0
277.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,15,1597,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,15,0
278.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,16,1613,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,16,0
279.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,15,1554,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,15,0
280.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,14,1415,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,14,0
281.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,12,1240,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,12,0
282.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,14,1457,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,14,0
283.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,17,1737,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,17,0
284.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,14,1499,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,14,0
285.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,12,1236,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,12,0
286.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,13,1391,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,13,0
287.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,12,1251,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,12,0
288.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,17,1734,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,17,0
289.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,15,1532,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,15,0
290.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,14,1408,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,14,0
291.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,12,1253,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,12,0
292.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,15,1562,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,15,0
293.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,16,1685,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,16,0
294.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,14,1421,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,14,0
295.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,14,1423,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,14,0
296.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,15,1547,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,15,0
297.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,13,1322,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,13,0
298.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,16,1646,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,16,0
299.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,15,1557,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,15,0
300.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,12,1219,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,12,0
301.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,12,1252,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,12,0
302.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,12,1242,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,12,0
303.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,16,1673,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,16,0
304.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,14,1401,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,14,0
305.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,14,1442,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,14,0
306.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,12,1298,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,12,0
307.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,13,1351,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,13,0
308.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,15,1535,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,15,0
309.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,15,1553,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,15,0
310.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,13,1386,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,13,0
311.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,16,1635,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,16,0
312.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,15,1513,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,15,0
313.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,14,1466,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,14,0
314.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,14,1493,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,14,0
315.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,12,1271,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,12,0
316.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,13,1311,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,13,0
317.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,14,1498,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,14,0
318.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,13,1353,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,13,0
319.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,15,1521,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,15,0
320.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,14,1478,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,14,0
321.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,15,1548,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,15,0
322.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,15,1564,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,15,0
323.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,13,1320,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,13,0
324.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,14,1489,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,14,0
325.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,12,1267,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,12,0
326.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,17,1753,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,17,0
327.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,15,1523,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,15,0
328.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,12,1293,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,12,0
329.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,15,1534,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,15,0
330.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,14,1406,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,14,0
331.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,14,1403,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,14,0
332.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,13,1374,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,13,0
333.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,16,1647,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,16,0
334.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,16,1688,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,16,0
335.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,15,1530,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,15,0
336.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,13,1316,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,13,0
337.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,13,1325,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,13,0
338.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,12,1267,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,12,0
339.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,16,1688,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,16,0
340.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,16,1617,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,16,0
341.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,12,1290,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,12,0
342.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,16,1617,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,16,0
343.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,17,1735,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,17,0
344.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,14,1452,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,14,0
345.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,14,1420,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,14,0
346.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,13,1344,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,13,0
347.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,13,1356,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,13,0
348.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,15,1568,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,15,0
349.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,15,1539,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,15,0
350.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,17,1744,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,17,0
351.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,15,1560,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,15,0
352.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,13,1383,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,13,0
353.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,12,1267,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,12,0
354.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,12,1240,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,12,0
355.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,14,1496,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,14,0
356.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,12,1295,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,12,0
357.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,17,1770,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,17,0
358.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,13,1311,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,13,0
359.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,12,1247,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,12,0
360.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,17,1714,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,17,0
361.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,13,1313,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,13,0
362.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,17,1774,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,17,0
363.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,15,1567,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,15,0
364.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,17,1752,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,17,0
365.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,15,1559,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,15,0
366.0,sfc-ingress25egress25_psfc1,Ingress25,0,0,Ingress25-sfc-ingress25egress25_psfc1SF-A,sfc-ingress25egress25_psfc1SF-A,13,1337,sfc-ingress25egress25_psfc1SF-A-Egress25,Egress25,13,0
