time(s),target_sfc,Ingress,InitialRequestSize,Transmission1(MB),VM1,cloudlet.1(MI),Transmission2(MB),VM2,cloudlet.2(MI),Transmission3(MB),VM3,cloudlet.3(MI),Transmission4(MB),Egress,latency_demand(s)
222.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,497,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
223.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,560,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
224.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,480,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
225.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,592,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
226.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,413,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
227.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,580,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
228.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,567,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
229.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,540,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
230.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,443,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
231.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,599,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
232.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,541,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
233.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,519,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
234.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,569,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
235.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,434,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
236.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,499,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
237.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,437,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
238.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,525,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
239.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,434,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
240.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,413,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
241.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,492,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
242.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,580,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
243.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,505,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
244.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,582,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
245.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,411,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
246.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,469,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
247.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,464,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
248.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,446,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
249.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,430,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
250.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,418,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
251.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,443,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
252.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,402,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
253.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,580,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
254.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,437,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
255.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,531,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
256.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,561,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
257.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,475,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
258.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,588,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
259.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,590,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
260.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,471,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
261.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,487,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
262.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,540,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
263.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,472,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
264.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,558,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
265.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,505,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
266.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,496,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
267.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,422,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
268.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,587,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
269.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,561,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
270.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,496,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
271.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,456,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
272.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,482,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
273.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,455,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
274.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,429,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
275.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,431,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
276.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,576,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
277.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,503,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
278.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,412,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
279.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,460,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
280.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,507,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
281.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,418,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
282.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,510,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
283.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,428,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
284.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,574,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
285.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,597,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
286.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,430,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
287.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,474,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
288.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,555,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
289.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,567,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
290.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,496,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
291.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,597,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
292.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,576,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
293.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,407,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
294.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,498,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
295.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,450,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
296.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,458,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
297.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,469,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
298.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,597,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
299.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,497,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
300.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,504,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
301.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,570,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
302.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,537,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
303.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,570,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
304.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,523,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
305.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,495,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
306.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,418,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
307.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,430,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
308.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,527,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
309.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,408,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
310.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,473,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
311.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,473,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
312.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,436,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
313.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,599,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
314.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,461,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
315.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,546,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
316.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,436,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
317.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,560,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
318.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,495,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
319.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,472,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
320.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,437,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
321.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,536,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
322.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,408,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
323.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,423,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
324.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,423,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
325.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,498,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
326.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,493,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
327.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,599,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
328.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,417,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
329.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,584,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
330.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,566,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
331.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,458,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
332.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,497,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
333.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,496,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
334.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,432,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
335.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,579,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
336.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,550,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
337.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,470,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
338.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,512,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
339.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,587,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
340.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,580,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
341.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,502,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
342.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,555,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
343.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,414,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
344.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,524,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
345.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,430,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
346.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,566,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
347.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,451,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
348.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,429,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
349.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,450,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
350.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,515,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
351.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,408,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
352.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,593,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
353.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,451,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
354.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,428,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
355.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,587,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
356.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,579,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
357.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,587,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
358.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,517,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
359.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,574,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
360.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,436,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
361.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,591,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
362.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,598,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
363.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,489,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
364.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,438,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
365.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,410,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
366.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,487,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
367.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,510,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
368.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,579,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
369.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,427,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
370.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,496,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
371.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,550,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
372.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,431,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
373.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,583,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
374.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,454,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
375.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,415,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
376.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,582,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
377.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,519,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
378.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,478,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
379.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,431,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
380.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,571,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
381.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,483,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
382.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,550,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
383.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,440,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
384.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,462,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
385.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,513,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
386.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,450,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
387.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,523,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
388.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,522,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
389.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,587,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
390.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,526,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
391.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,540,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
392.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,466,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
393.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,499,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
394.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,401,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
395.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,586,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
396.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,580,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
397.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,578,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
398.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,551,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
399.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,441,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
400.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,411,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
401.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,411,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
402.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,432,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
403.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,463,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
404.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,554,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
405.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,574,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
406.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,573,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
407.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,470,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
408.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,425,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
409.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,502,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
410.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,512,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
411.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,569,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
412.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,417,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
413.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,500,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
414.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,517,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
415.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,515,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
416.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,488,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
417.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,539,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
418.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,447,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
419.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,492,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
420.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,401,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
421.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,421,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
422.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,403,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
423.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,571,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
424.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,419,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
425.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,459,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
426.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,537,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
427.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,475,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
428.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,504,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
429.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,494,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
430.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,576,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
431.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,589,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
432.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,499,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
433.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,557,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
434.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,507,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
435.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,493,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
436.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,410,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
437.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,595,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
438.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,439,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
439.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,546,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
440.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,555,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
441.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,486,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
442.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,401,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
443.0,sfc-ingress1egress1,Ingress1,5,5,SF-A,597,5,SF-B,750,3,SF-C,450,4,Egress1,10.0
444.0,sfc-ingress1egress1,Ingress1,4,4,SF-A,465,4,SF-B,600,3,SF-C,450,4,Egress1,10.0
