time(s),target_sfc,Ingress,InitialRequestSize,Transmission1(MB),VM1,cloudlet.1(MI),Transmission2(MB),VM2,cloudlet.2(MI),Transmission3(MB),VM3,cloudlet.3(MI),Transmission4(MB),Egress,latency_demand(s)
209.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1031,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
210.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1229,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
211.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1147,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
212.0,sfc-ingress37egress37,Ingress37,14,14,SF-A,1412,14,SF-B,2100,10,SF-C,1500,13,Egress37,1000.0
213.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1060,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
214.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1221,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
215.0,sfc-ingress37egress37,Ingress37,9,9,SF-A,994,9,SF-B,1350,6,SF-C,900,8,Egress37,1000.0
216.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1230,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
217.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1124,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
218.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1042,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
219.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1128,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
220.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1259,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
221.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1362,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
222.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1265,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
223.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1114,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
224.0,sfc-ingress37egress37,Ingress37,14,14,SF-A,1437,14,SF-B,2100,10,SF-C,1500,13,Egress37,1000.0
225.0,sfc-ingress37egress37,Ingress37,9,9,SF-A,965,9,SF-B,1350,6,SF-C,900,8,Egress37,1000.0
226.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1291,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
227.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1329,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
228.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1155,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
229.0,sfc-ingress37egress37,Ingress37,14,14,SF-A,1407,14,SF-B,2100,10,SF-C,1500,13,Egress37,1000.0
230.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1375,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
231.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1390,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
232.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1003,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
233.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1174,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
234.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1104,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
235.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1094,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
236.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1225,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
237.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1255,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
238.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1322,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
239.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1192,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
240.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1153,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
241.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1308,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
242.0,sfc-ingress37egress37,Ingress37,14,14,SF-A,1434,14,SF-B,2100,10,SF-C,1500,13,Egress37,1000.0
243.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1233,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
244.0,sfc-ingress37egress37,Ingress37,9,9,SF-A,976,9,SF-B,1350,6,SF-C,900,8,Egress37,1000.0
245.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1082,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
246.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1394,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
247.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1207,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
248.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1237,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
249.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1211,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
250.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1285,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
251.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1003,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
252.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1134,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
253.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1340,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
254.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1104,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
255.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1128,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
256.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1348,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
257.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1305,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
258.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1104,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
259.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1117,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
260.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1089,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
261.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1328,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
262.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1351,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
263.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1246,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
264.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1294,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
265.0,sfc-ingress37egress37,Ingress37,9,9,SF-A,964,9,SF-B,1350,6,SF-C,900,8,Egress37,1000.0
266.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1346,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
267.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1237,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
268.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1281,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
269.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1095,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
270.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1026,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
271.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1105,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
272.0,sfc-ingress37egress37,Ingress37,14,14,SF-A,1425,14,SF-B,2100,10,SF-C,1500,13,Egress37,1000.0
273.0,sfc-ingress37egress37,Ingress37,9,9,SF-A,989,9,SF-B,1350,6,SF-C,900,8,Egress37,1000.0
274.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1388,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
275.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1369,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
276.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1053,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
277.0,sfc-ingress37egress37,Ingress37,9,9,SF-A,965,9,SF-B,1350,6,SF-C,900,8,Egress37,1000.0
278.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1131,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
279.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1286,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
280.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1089,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
281.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1065,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
282.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1175,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
283.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1037,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
284.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1022,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
285.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1144,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
286.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1130,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
287.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1011,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
288.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1176,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
289.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1309,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
290.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1025,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
291.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1210,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
292.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1059,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
293.0,sfc-ingress37egress37,Ingress37,14,14,SF-A,1438,14,SF-B,2100,10,SF-C,1500,13,Egress37,1000.0
294.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1271,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
295.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1225,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
296.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1202,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
297.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1048,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
298.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1074,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
299.0,sfc-ingress37egress37,Ingress37,14,14,SF-A,1400,14,SF-B,2100,10,SF-C,1500,13,Egress37,1000.0
300.0,sfc-ingress37egress37,Ingress37,14,14,SF-A,1417,14,SF-B,2100,10,SF-C,1500,13,Egress37,1000.0
301.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1095,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
302.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1356,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
303.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1114,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
304.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1071,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
305.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1280,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
306.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1257,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
307.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1315,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
308.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1315,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
309.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1364,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
310.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1049,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
311.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1213,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
312.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1228,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
313.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1119,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
314.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1160,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
315.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1199,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
316.0,sfc-ingress37egress37,Ingress37,14,14,SF-A,1425,14,SF-B,2100,10,SF-C,1500,13,Egress37,1000.0
317.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1180,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
318.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1258,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
319.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1051,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
320.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1387,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
321.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1090,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
322.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1308,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
323.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1048,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
324.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1231,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
325.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1331,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
326.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1305,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
327.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1346,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
328.0,sfc-ingress37egress37,Ingress37,14,14,SF-A,1402,14,SF-B,2100,10,SF-C,1500,13,Egress37,1000.0
329.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1117,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
330.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1259,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
331.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1345,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
332.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1260,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
333.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1074,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
334.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1113,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
335.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1136,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
336.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1332,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
337.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1095,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
338.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1306,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
339.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1021,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
340.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1328,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
341.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1135,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
342.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1267,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
343.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1297,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
344.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1051,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
345.0,sfc-ingress37egress37,Ingress37,9,9,SF-A,966,9,SF-B,1350,6,SF-C,900,8,Egress37,1000.0
346.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1346,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
347.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1315,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
348.0,sfc-ingress37egress37,Ingress37,9,9,SF-A,986,9,SF-B,1350,6,SF-C,900,8,Egress37,1000.0
349.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1006,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
350.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1356,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
351.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1161,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
352.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1131,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
353.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1082,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
354.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1322,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
355.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1273,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
356.0,sfc-ingress37egress37,Ingress37,14,14,SF-A,1405,14,SF-B,2100,10,SF-C,1500,13,Egress37,1000.0
357.0,sfc-ingress37egress37,Ingress37,14,14,SF-A,1428,14,SF-B,2100,10,SF-C,1500,13,Egress37,1000.0
358.0,sfc-ingress37egress37,Ingress37,9,9,SF-A,985,9,SF-B,1350,6,SF-C,900,8,Egress37,1000.0
359.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1222,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
360.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1238,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
361.0,sfc-ingress37egress37,Ingress37,9,9,SF-A,976,9,SF-B,1350,6,SF-C,900,8,Egress37,1000.0
362.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1345,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
363.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1110,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
364.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1228,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
365.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1370,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
366.0,sfc-ingress37egress37,Ingress37,9,9,SF-A,986,9,SF-B,1350,6,SF-C,900,8,Egress37,1000.0
367.0,sfc-ingress37egress37,Ingress37,9,9,SF-A,996,9,SF-B,1350,6,SF-C,900,8,Egress37,1000.0
368.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1131,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
369.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1140,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
370.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1390,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
371.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1208,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
372.0,sfc-ingress37egress37,Ingress37,9,9,SF-A,993,9,SF-B,1350,6,SF-C,900,8,Egress37,1000.0
373.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1000,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
374.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1307,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
375.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1291,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
376.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1340,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
377.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1309,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
378.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1389,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
379.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1368,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
380.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1308,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
381.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1274,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
382.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1074,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
383.0,sfc-ingress37egress37,Ingress37,14,14,SF-A,1432,14,SF-B,2100,10,SF-C,1500,13,Egress37,1000.0
384.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1279,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
385.0,sfc-ingress37egress37,Ingress37,9,9,SF-A,969,9,SF-B,1350,6,SF-C,900,8,Egress37,1000.0
386.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1328,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
387.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1040,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
388.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1331,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
389.0,sfc-ingress37egress37,Ingress37,9,9,SF-A,992,9,SF-B,1350,6,SF-C,900,8,Egress37,1000.0
390.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1167,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
391.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1290,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
392.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1090,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
393.0,sfc-ingress37egress37,Ingress37,14,14,SF-A,1403,14,SF-B,2100,10,SF-C,1500,13,Egress37,1000.0
394.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1232,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
395.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1272,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
396.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1383,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
397.0,sfc-ingress37egress37,Ingress37,9,9,SF-A,996,9,SF-B,1350,6,SF-C,900,8,Egress37,1000.0
398.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1218,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
399.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1136,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
400.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1395,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
401.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1290,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
402.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1366,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
403.0,sfc-ingress37egress37,Ingress37,14,14,SF-A,1400,14,SF-B,2100,10,SF-C,1500,13,Egress37,1000.0
404.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1242,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
405.0,sfc-ingress37egress37,Ingress37,14,14,SF-A,1411,14,SF-B,2100,10,SF-C,1500,13,Egress37,1000.0
406.0,sfc-ingress37egress37,Ingress37,12,12,SF-A,1282,12,SF-B,1800,9,SF-C,1350,12,Egress37,1000.0
407.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1087,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
408.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1355,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
409.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1060,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
410.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1080,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
411.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1110,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
412.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1170,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
413.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1117,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
414.0,sfc-ingress37egress37,Ingress37,9,9,SF-A,965,9,SF-B,1350,6,SF-C,900,8,Egress37,1000.0
415.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1049,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
416.0,sfc-ingress37egress37,Ingress37,11,11,SF-A,1175,11,SF-B,1650,8,SF-C,1200,10,Egress37,1000.0
417.0,sfc-ingress37egress37,Ingress37,10,10,SF-A,1015,10,SF-B,1500,7,SF-C,1050,9,Egress37,1000.0
418.0,sfc-ingress37egress37,Ingress37,13,13,SF-A,1335,13,SF-B,1950,9,SF-C,1350,12,Egress37,1000.0
